id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_q_translation_output,raw_c_translation_output,raw_en_qa_output,raw_a_backtranslation_output,error_message,runtime_sec
sw-validation-355,Yesu Kristo alizaliwa mwaka gani?,"



Yesu (kwa Kiebrania יֵשׁוּעַ, Yeshua, kifupisho cha יהושע‎, Yeoshua, yaani ""Mungu anaokoa"") alikuwa Myahudi mwanamume aliyeishi miaka 2000 hivi iliyopita (labda 6 KK - 30 BK). ",['labda 6 KK'],What year was Jesus Christ born in?,"Jesus (in Hebrew יֵשׁוּעַ, Yeshua, in Aramaic יהושע‎, Yeoshua, meaning ""God is salvation""), was a Jewish teacher and religious leader who was crucified by the order of Pontius Pilate, the Roman prefect. He is considered by his followers to be the Son of God, the Messiah prophesied in the Old Testament, and the savior of humanity from sin and death. Jesus is the central figure of Christianity, and his life, according to the New Testament, includes miracles, teachings, and a resurrection after his crucifixion. He is believed by Christians to have been born in Bethlehem and to have lived and taught in Galilee and Judea during the 1st century. Jesus' death and resurrection are considered by Christians to be central to their faith, and they celebrate his birth and resurrection annually on Christmas and Easter respectively.",I don't know,Sijui,,,,What year was Jesus Christ born in?,"Jesus (in Hebrew יֵשׁוּעַ, Yeshua, in Aramaic יהושע‎, Yeoshua, meaning ""God is salvation""), was a Jewish teacher and religious leader who was crucified by the order of Pontius Pilate, the Roman prefect. He is considered by his followers to be the Son of God, the Messiah prophesied in the Old Testament, and the savior of humanity from sin and death. Jesus is the central figure of Christianity, and his life, according to the New Testament, includes miracles, teachings, and a resurrection after his crucifixion. He is believed by Christians to have been born in Bethlehem and to have lived and taught in Galilee and Judea during the 1st century. Jesus' death and resurrection are considered by Christians to be central to their faith, and they celebrate his birth and resurrection annually on Christmas and Easter respectively.",I don't know,"""Sijui""",,5.703436374664307
sw-validation-265,"Je,Sally McLellan alizaliwa mwaka upi?","
Sally McLellan (aliyezaliwa 19 Septemba 1986 huko Sydney, Australia) ni mwanamichezo wa Australia ambaye ni mtaalamu katika mita 100 na mita 100 ya kuruka viunzi. McLellan ndiye anashikilia rekodi ya Australia kwa mita 100 ya kuruka vikwazo na yeye ndiye mwanariadha kasi wa pili wa Australia nzima katika mbio ya 100m. Wakati wa Olimpiki ya 2008, yeye alishinda medali ya fedha katika mbio ya 100m ya vikwazo kwa muda wa sekunde 12.64.",['1986'],When was Sally McLellan born?,"Sally McLellan (born 19 September 1986 in Sydney, Australia) is an Australian sprinter who specialises in the 100 metres. McLellan is the Australian record holder in the 100 metres hurdles and is the third fastest woman in history over that distance. At the 2008 Olympics, she won a bronze medal in the 100 metres hurdles in a time of 12.64 seconds.",I don't know,Sijui.,,,,When was Sally McLellan born?,"Sally McLellan (born 19 September 1986 in Sydney, Australia) is an Australian sprinter who specialises in the 100 metres. McLellan is the Australian record holder in the 100 metres hurdles and is the third fastest woman in history over that distance. At the 2008 Olympics, she won a bronze medal in the 100 metres hurdles in a time of 12.64 seconds.",I don't know,"""Sijui.""",,3.3405110836029053
sw-validation-449,Mwanamziki Shaggy alianza kuimba mwaka upi?,"Mwaka wa 1988, yeye alijiunga na Jeshi wa Marekani kama Field Artillery Cannon Crewman na Battalion ya 5 ya jeshi la 10. [1] Akiwa jeshi yeye aliwahi kushiriki katikaoperesheni ya janga wakati wa Vita ya Ghuba. Ilikuwa ni wakati huu kwamba Shaggy aliweza kurekebisha sauti yake ya kuimba kwa kuvunja uzoefu wa bomba na kuandamana. Pia hapa ndipo alipata msukumo wa wimbo wake ""Boombastic"".",['1988'],What is Shaggy's next album called?,"In 1988, he joined the US Army as a Field Artillery Cannon Crewman in the 5th Battalion of the 10th Infantry Division. [1] He served during the Vietnam War. At that time, Shaggy was already recording his hit single ""Boombastic"".",I don't know,Sijui.,,,,What is Shaggy's next album called?,"In 1988, he joined the US Army as a Field Artillery Cannon Crewman in the 5th Battalion of the 10th Infantry Division. [1] He served during the Vietnam War. At that time, Shaggy was already recording his hit single ""Boombastic"".",I don't know,"""Sijui.""",,2.381584882736206
sw-validation-390,Lugha rasmi ya nchi ya Kodivaa ni ipi?,"Lugha zinazotumika kawaida ni 65, lakini lugha rasmi ni Kifaransa.",['Kifaransa'],What is the official language of Kenya?,"The average age is 65, but the official language is English.",English,Kukuza,,,,What is the official language of Kenya?,"The average age is 65, but the official language is English.",English,Kukuza,,0.9340054988861084
sw-validation-117,Gazeti la The Province  huchapishwa na kundi gani?,"The Province ni gazeti la kila siku linalochapishwa na mtindo wa gazeti la porojo. Gazeti hili huchapishwa katika eneo la British Columbia na Kundi la Pacific Newspaper, kampuni shirika ya CanWest Global Communications. Limekuwa gazeti la kila siku tangu mwaka wa 1898.",['Pacific Newspaper'],What newspaper is The Province published in?,"The Province is a newspaper published every day and is part of the Pacific Newspaper Group, a CanWest Global Communications Corporation. It has been published since 1898.",Pacific Newspaper Group,Pacific Newspaper Group,,,,What newspaper is The Province published in?,"The Province is a newspaper published every day and is part of the Pacific Newspaper Group, a CanWest Global Communications Corporation. It has been published since 1898.",Pacific Newspaper Group,'Pacific Newspaper Group',,1.6249473094940186
sw-validation-18,"Je,jina la utani wa Monique Séka ni ipi?","
Monique Séka (amezaliwa 22 Novemba 1965; jina la utani la malkia wa muziki wa Afro-zouk) ni mwimbaji kutoka Ivory Coast. Kwa muziki mchanganyiko ambao anautengeneza, muziki wa Afro-zouk wa Monique Seka ni maarufu sana huko nchini kwake - Ivory Coast, Afrika, Caribbean na Bahari ya Hindi.[1][2]",['malkia wa muziki wa Afro-zouk'],What is the full name of Monique Séka?,"Monique Séka (born November 22, 1965; stage name for Monique Zita Koné, Queen of Afro-Zouk music) is a singer from Ivory Coast. Her Afro-Zouk music is well known in her native country, Ivory Coast, Africa, the Caribbean, and the Indian Ocean islands.[1][2]",I don't know,Sijui.,,,,What is the full name of Monique Séka?,"Monique Séka (born November 22, 1965; stage name for Monique Zita Koné, Queen of Afro-Zouk music) is a singer from Ivory Coast. Her Afro-Zouk music is well known in her native country, Ivory Coast, Africa, the Caribbean, and the Indian Ocean islands.[1][2]",I don't know,"""Sijui.""",,2.7864797115325928
sw-validation-361,Sibusiso Wiseman Zuma alizaliwa mwaka gani?,"Sibusiso Wiseman Zuma  (amezaliwa 23 Juni 1975 katika mji wa Durban, KwaZulu-Natal) ni mwanakandanda mtaalamu wa Afrika Kusini anayeichezea klabu ya kandanda ya Kideni Superliga inayoitwa FC Nordsjælland.",['1975'],What age is Sibusiso Wiseman Zuma?,"Sibusiso Wiseman Zuma (born 23 June 1975 in Durban, KwaZulu-Natal) is a South African football (soccer) midfielder who plays for FC Nordsjælland in the Danish Superliga.",Yes,Ndiyo,,,,What age is Sibusiso Wiseman Zuma?,"Sibusiso Wiseman Zuma (born 23 June 1975 in Durban, KwaZulu-Natal) is a South African football (soccer) midfielder who plays for FC Nordsjælland in the Danish Superliga.",Yes,Ndiyo,,1.795562505722046
sw-validation-408,"Je,Christopher Richard Mwashinga alizaliwa mwaka upi?","
Christopher R. Mwashinga, Jr (amezaliwa Januari 9, 1965) ni mchungaji, mwanateolojia, mwandishi wa vitabu na mshairi kutoka nchi ya Tanzania anayeishi nchini Marekani. Amechapisha vitabu vya mashairi, teolojia, utume na historia ya dini. Mashairi yake yamechapishwa Singapore [1], Tanzania [2], Kenya [3] na Marekani[4]. Anaandika vitabu kwa lugha ya Kiingereza na Kiswahili. ",['1965'],"Sir, Christopher Richard Mwashinga was born in 1985.","Christopher R. Mwashinga, Jr. (born January 9, 1965) is a pastor, theologian, author and scholar from Tanzania who now lives in the United States. He has written books on Christian worship, theology, ethics and history of religion. His ministry experience includes Singapore [1], Tanzania [2], Kenya [3] and the United States [4]. He writes in both English and Swahili languages.",I don't know,Sijui.,,,,"Sir, Christopher Richard Mwashinga was born in 1985.","Christopher R. Mwashinga, Jr. (born January 9, 1965) is a pastor, theologian, author and scholar from Tanzania who now lives in the United States. He has written books on Christian worship, theology, ethics and history of religion. His ministry experience includes Singapore [1], Tanzania [2], Kenya [3] and the United States [4]. He writes in both English and Swahili languages.",I don't know,"""Sijui.""",,3.3974409103393555
sw-validation-494,Fly Me to the Moon uliimbwa ulirekodiwa na nani?,"Wimbo huu ulirekodiwa kwa mara ya kwanza mwaka 1954, na Kaye Ballard na kuuzwa na  Decca Records kama kijisehemu cha single kilichokuwa na namba 29114. Mnamo mwaka 1956, wimbo huu ulirekodiwa kwa mara ya pili na Portia Nelson katika albamu yake ya ‘Let Me Love You’ na katika mwaka huo huo, mwanamuziki mwingine aliyejulikana kama Johnny Mathis alirekodi wimbo huom kwa mara nyingine tena, hii ikawa ni mara ya kwanza kwa jina la ‘’Fly Me to the Moon’’ kutokezea katika kava la juu la rekodi hiyo",['Kaye Ballard'],Who will fly me to the moon?,"This song was recorded in early 1954, and was released by Kaye Ballard on the Decca Records label as a single with catalog number 29114. In 1956, this song was recorded by Portia Nelson on her album ‘Let Me Love You’ and in the same year it was covered by Johnny Mathis who recorded it as his first ever single, which was titled ‘Fly Me to the Moon’ and released on the Capitol Records label.",Yes,Ndiyo.,,,,Who will fly me to the moon?,"This song was recorded in early 1954, and was released by Kaye Ballard on the Decca Records label as a single with catalog number 29114. In 1956, this song was recorded by Portia Nelson on her album ‘Let Me Love You’ and in the same year it was covered by Johnny Mathis who recorded it as his first ever single, which was titled ‘Fly Me to the Moon’ and released on the Capitol Records label.",Yes,Ndiyo.,,3.3329806327819824
sw-validation-432,"Je,Joachim Kimario alizaliwa mwaka upi?","Joachim Kimario (Master Jay) ni muandaaji wa muziki nchini Tanzania Master Jay alizaliwa Tar. 8 Agosti mwaka 1973 akiwa mtoto pili katika familia ya marehemu Mzee Sylvan Kimario na mama yake Scholastica Kimario ambaye kwa sasa ni afisa wa UNDP nchini Lesotho ambapo dada yake Catherine Kimario yeye anaishi nchini Kossovo akiwa kama mfanyakazi wa Umoja wa Mataifa (UN) nchini humo.
Master ambaye pia  amewahi kupata tuzo ya Kili Music Awards mara mbili, mwaka 2004 na 2007. Master Jay ana uwezo mkubwa sana wa utengenezaji wa muziki. Anamiliki studio tatu tofauti, moja ya muziki wa Kwaya, moja ya Bongo Flava na nyingine ya muziki wa Dansi.",['1973'],"How old are you, Joachim Kimario?","Joachim Kimario (Master Jay) is a Tanzanian music producer, born on August 8, 1973, as the first son of Mzee Sylvan Kimario and his wife Scholastica Kimario. He currently lives in Lesotho, where he works as a UNDP consultant, having previously worked as a UN Peacekeeper in Kosovo. Master Jay has won the Kili Music Awards twice, in 2004 and 2007. He is an accomplished music producer, owning three recording studios, one each for Kwaya, Bongo Flava, and other genres of music.",Yes,Ndiyo,,,,"How old are you, Joachim Kimario?","Joachim Kimario (Master Jay) is a Tanzanian music producer, born on August 8, 1973, as the first son of Mzee Sylvan Kimario and his wife Scholastica Kimario. He currently lives in Lesotho, where he works as a UNDP consultant, having previously worked as a UN Peacekeeper in Kosovo. Master Jay has won the Kili Music Awards twice, in 2004 and 2007. He is an accomplished music producer, owning three recording studios, one each for Kwaya, Bongo Flava, and other genres of music.",Yes,Ndiyo,,4.051018238067627
sw-validation-218,Kaburi la yesu liko wapi?,"Kanisa la Kaburi na Ufufuo wa Yesu liko mjini Yerusalemu mahali ambako kufuatana na mapokeo ya Ukristo Yesu alisulubiwa, akawekwa kaburini na kufufuka siku ya tatu.",['mjini Yerusalemu'],Where are you going?,"The church of Jerusalem was where the disciples were gathered together in fear, and they were comforted by the words of Jesus Christ.",I don't know,Sijui,,,,Where are you going?,"The church of Jerusalem was where the disciples were gathered together in fear, and they were comforted by the words of Jesus Christ.",I don't know,"""Sijui""",,1.3038852214813232
sw-validation-420,"Je,Mheshimiwa Temba alizaliwa mwaka upi?","
Amani James Pausen Temba au ""Mheshimiwa Temba"" (kifupi Mh Temba) ni Mwanamuziki wa Rap na Hip Hop Kutoka Jijini Dar es Salaam Tanzania, Na pia ni Mwanachama Kiongozi wa Tmk Wanaume Family yenye makazi yao huko Temeke Jijini Dar es Salaam Tanzania,
Mh Temba alizaliwa mwaka 1980 na kupata elimu yake ya msingi katika shule ya msingi Temeke na baadaye kujiunga na shule ya sekondari ya Nuru Yakini ambako alisoma kwa miaka miwili kabla ya kuhamia sekondari ya Makongo, alisoma Makongo kwa mda wiki moja tu na kwenda kujiunga na sekondari nyingine inayomilikiwa na Jeshi ya Jigetemee baada ya kupata ofa ya kusomeshwa bure na uongozi wa shule hiyo enzi hizo ukiwa chini ya Luteni kanali Fabian Massawe ambaye sasa ni Mkuu wa wilaya ya kinondoni.",['1980'],"Mr. and Mrs. Temba, how old are you now?","Amani James Pausen Temba or ""Mheshimiwa Temba"" (known as Mh Temba) is a Tanzanian Rap and Hip Hop musician from the city of Dar es Salaam, Tanzania, and also a member of the Tmk Wanaume Family with his own unique style of music, he was born in 1980 and completed his primary education at Temeke Primary School and later joined Nuru Yakini Secondary School where he studied for one year before transferring to Makongo Secondary School, he continued studying Makongo for one week and then transferred to another secondary school where he completed his secondary education with an O-Level Certificate, after which he joined the Jigemee College and graduated with a diploma in Business Studies, he then went on to work for the Dar es Salaam City Council as a driver for three years, and now he is working as a driver for the Kinondoni District Council.",I don't know,Sijui.,,,,"Mr. and Mrs. Temba, how old are you now?","'Amani James Pausen Temba or ""Mheshimiwa Temba"" (known as Mh Temba) is a Tanzanian Rap and Hip Hop musician from the city of Dar es Salaam, Tanzania, and also a member of the Tmk Wanaume Family with his own unique style of music, he was born in 1980 and completed his primary education at Temeke Primary School and later joined Nuru Yakini Secondary School where he studied for one year before transferring to Makongo Secondary School, he continued studying Makongo for one week and then transferred to another secondary school where he completed his secondary education with an O-Level Certificate, after which he joined the Jigemee College and graduated with a diploma in Business Studies, he then went on to work for the Dar es Salaam City Council as a driver for three years, and now he is working as a driver for the Kinondoni District Council.'",I don't know,"""Sijui.""",,6.280070066452026
sw-validation-39,Vladimir Nabokov alihamia Marekani mwaka gani?,Mwaka 1940 wakati wa Vita Kuu ya Pili ya Dunia familia ilikimbia wakafaulu kupata nafasi kwenye meli kwenda Marekani iliyoondoka Ufaransa wakati jeshi la Ujerumani limeshaanza kuvamia nchi. Vladimir alipata kazi kama bingwa wa vipepeo kwenye American Museum of Natural History mjini New York kwa muda kidogo lakini aliendelea kuwa mwalimu wa fasihi kwenye vyuo mbalimbali na tangu 1948 profesa wa fasihi kwenye chuo kikuu cha Cornell. Tangu 1945 alikuwa raia wa Marekani.,['1940'],When did Vladimir Nabokov die?,"In 1940, when I was 19 years old, my family moved to the United States and settled in California. I went to school in Los Angeles and then to college at Cornell University in New York City. In 1945, I became a US citizen.",I don't know,Sijui,,,,When did Vladimir Nabokov die?,"In 1940, when I was 19 years old, my family moved to the United States and settled in California. I went to school in Los Angeles and then to college at Cornell University in New York City. In 1945, I became a US citizen.",I don't know,"""Sijui""",,2.3348569869995117
sw-validation-450,Kitabu cha pili cha agano la kale ni gani?,"1. Vitabu vitano vya Torati vinavyoitwa pia ""vitabu vya Musa"":
Mwanzo (Kitabu cha Kwanza cha Musa)

Kutoka (Kitabu cha Pili cha Musa) 

Walawi (Kitabu cha Tatu cha Musa) 

Hesabu (Kitabu cha Nne cha Musa) 

Kumbukumbu la Sheria (Kumbukumbu la Torati; Kitabu cha Tano cha Musa) 
",['Kutoka'],What is the second book in the series?,"1. The book of the law was also called ""the book of Moses"":

Beginnings (Book 1 of Moses)

From (Book 2 of Moses)

Between (Book 3 of Moses)

Numbers (Book 4 of Moses)

The Law of the Lord (The Law of Moses; Book 5 of Moses)",Book 2 of Moses,Kitabu cha nne 2 ya Muus,,,,What is the second book in the series?,"1. The book of the law was also called ""the book of Moses"":

Beginnings (Book 1 of Moses)

From (Book 2 of Moses)

Between (Book 3 of Moses)

Numbers (Book 4 of Moses)

The Law of the Lord (The Law of Moses; Book 5 of Moses)",Book 2 of Moses,Kitabu cha nne 2 ya Muus,,3.0138707160949707
sw-validation-203,Dini ya Ukristo ina idadi gani ya waumini Duniani mnamo mwaka 2019?,"Ukristo ndio dini kubwa duniani mwanzoni mwa karne ya 21, ukikadiriwa kuwa na waumini bilioni 2.3 kati ya watu bilioni 7 duniani, ambao ni sawa na 1/3.[1][2][3][4][5]",['bilioni 2.3'],What is the Christian denomination with the most members worldwide as of 2019?,"Christians make up about 21% of the world's population, or 2.3 billion people, which is about one-third of the world's population, 1/3.[1][2][3][4][5]",Yes,Ndiyo,,,,What is the Christian denomination with the most members worldwide as of 2019?,"Christians make up about 21% of the world's population, or 2.3 billion people, which is about one-third of the world's population, 1/3.[1][2][3][4][5]",Yes,Ndiyo,,2.192531108856201
sw-validation-278,"Je,Albania iko katika bara gani?","Jamhuri ya Albania ni nchi ya Ulaya Kusini Mashariki. Imepakana na Montenegro, Kosovo, Jamhuri ya Masedonia na Ugiriki. Upande wa magharibi kuna pwani ya ghuba ya Adria ya bahari ya Mediteranea.",['Ulaya'],"In which bar are you, Albania?","The Republic of Albania is a country in Southern Europe. It borders Montenegro and Kosovo to the northwest, the Republic of Macedonia and Serbia to the north, and Montenegro and Italy to the south and east. Its western border is fringed by the Adriatic Sea, while its eastern border is fringed by the Ionian Sea.",I don't know,Sijui,,,,"In which bar are you, Albania?","The Republic of Albania is a country in Southern Europe. It borders Montenegro and Kosovo to the northwest, the Republic of Macedonia and Serbia to the north, and Montenegro and Italy to the south and east. Its western border is fringed by the Adriatic Sea, while its eastern border is fringed by the Ionian Sea.",I don't know,"""Sijui""",,2.4734866619110107
sw-validation-153,Mji mkuu wa Moroko ni upi?,Mji mkuu ni Rabat wenye wakazi milioni 1.2. Mji mkubwa ni Casablanca (kwa Kiarabu: الدار البيضاء dar al-baiDa = nyumba nyeupe). Miji yote miwili mikubwa ni miji ya bandari.,['Rabat'],What is your hometown?,My city is Rabat with a population of 1.2 million. The largest city is Casablanca (in Arabic: الدار البيضاء dar al-baiDa = house of white). All other cities are smaller than it.,Rabat,Rabat,,,,What is your hometown?,My city is Rabat with a population of 1.2 million. The largest city is Casablanca (in Arabic: الدار البيضاء dar al-baiDa = house of white). All other cities are smaller than it.,Rabat,Rabat,,1.6822378635406494
sw-validation-351,Kenneth David Kaunda alizaliwa mwaka upi?,"
Kenneth David Kaunda, anafahamika zaidi kama KK (amezaliwa tar. 28 Aprili 1924) alikuwa Rais wa wa kwanza kwa nchi ya Zambia. Alitumikia taifa hilo kuanzia mnamo mwaka wa 1964 hadi 1991.",['1924'],When was Kenneth David Kaunda born?,"Kenneth David Kaunda, commonly known as KK (born 28 April 1924) was the first President of Zambia. He came into power in 1964 and stepped down in 1991.",I don't know,Sijui.,,,,When was Kenneth David Kaunda born?,"Kenneth David Kaunda, commonly known as KK (born 28 April 1924) was the first President of Zambia. He came into power in 1964 and stepped down in 1991.",I don't know,"""Sijui.""",,2.0185763835906982
sw-validation-70,"Je,Afrika Mashariki ina nchi ngapi?",Kadiri ya Umoja wa Mataifa Afrika ya Mashariki ina nchi 18 zifuatazo:,['18'],Where is Northern Africa?,'The countries of Southern Africa in the Union of African States as at 18th January 2015:,I don't know,Sijui,,,,Where is Northern Africa?,'The countries of Southern Africa in the Union of African States as at 18th January 2015:,I don't know,"""Sijui""",,1.2705762386322021
sw-validation-469,Beres Hammond alizaliwa mwaka gani?,"Beres Hammond (aliyezaliwa kama ‘’’Hugh Beresford Hammond’’’, mnamo 28 Agosti 1955, Annotto Bay, Saint Mary, Jamaica) ni mwanamuziki wa mienendo ya reggae kutoka Jamaica ambaye hasa anajulikana sana katika mwenendo wa  Lovers rock. Huku kazi yake katika fani ya muziki ikianza miaka ya 1970, alifikia mafanikio yake makuu mnamo miaka ya 1980s",['1955'],How old is Beres Hammond?,"Beres Hammond (born Hugh Beresford Hammond, 28 August 1955, Annotto Bay, Saint Mary, Jamaica) is a Jamaican reggae musician whose style is heavily influenced by soul music. His career began in the early 1970s, and he became well known in the 1980s.",Yes,Ndiyo,,,,How old is Beres Hammond?,"Beres Hammond (born Hugh Beresford Hammond, 28 August 1955, Annotto Bay, Saint Mary, Jamaica) is a Jamaican reggae musician whose style is heavily influenced by soul music. His career began in the early 1970s, and he became well known in the 1980s.",Yes,Ndiyo,,2.41086483001709
sw-validation-248,Msitu wa Mau uko na ukubwa wa kiasi gani?,Msitu wa Mau  ni misitu tata katika Bonde la Ufanchini Kenya. Ni msitu asili wa milimani ulio mkubwa zaidi katika Afrika Mashariki. Msitu tata wa Mau una eneo wa hektari 273300 [0],['hektari 273300'],What is your height and weight?,Mau is a district in the Kenyan Coast Region. It is situated at an average altitude of 10 metres above sea level. Mau district covers an area of 273.3 square kilometres.,I don't know,Sijui,,,,What is your height and weight?,Mau is a district in the Kenyan Coast Region. It is situated at an average altitude of 10 metres above sea level. Mau district covers an area of 273.3 square kilometres.,I don't know,"""Sijui""",,1.8249602317810059
sw-validation-490,Sibusiso Wiseman Zuma alizaliwa wapi?,"Sibusiso Wiseman Zuma  (amezaliwa 23 Juni 1975 katika mji wa Durban, KwaZulu-Natal) ni mwanakandanda mtaalamu wa Afrika Kusini anayeichezea klabu ya kandanda ya Kideni Superliga inayoitwa FC Nordsjælland.","['Durban, KwaZulu-Natal']",Where is Sibusiso Wiseman Zuma?,"Sibusiso Wiseman Zuma (born 23 June 1975 in Durban, KwaZulu-Natal) is a South African football (soccer) midfielder who plays for FC Nordsjælland in the Danish Superliga.",I don't know,Sijui,,,,Where is Sibusiso Wiseman Zuma?,"Sibusiso Wiseman Zuma (born 23 June 1975 in Durban, KwaZulu-Natal) is a South African football (soccer) midfielder who plays for FC Nordsjælland in the Danish Superliga.",I don't know,"""Sijui""",,1.9382460117340088
sw-validation-132,Shule ya St. Andrews Turi ilianza mwaka upi?,"Shule ya msingi ilianzishwa mwaka wa 1931 na Bw na Bi Lavers, waliojulikana kama ""Ma na Pa Lavers"", ili kusome. Shule ya kwanza ilikuwa na watoto 15 lakini iliimarika na kuhudumu zaidi ya watoto 100 mnamo mwaka wa 1940 kutoka nchi za Kenya na Uganda. Mwaka wa 1944, shule yote ilichomeka na kuteketea baada ya moto ulioanza jikoni. Serikali ya kikoloni ya Uingereza ilitoa ruhusa kwa wafungwa wa vita wa Kiitaliano kusaidia kujenga shule mpya kwa sababu gharama ya kujenga tena jumba upya ilikadiriwa kuwa ghali sana. Nembo ya shule huonyesha ndege wa moto anayefufuka kutoka kwa moto, na kila mara moja kwa mwaka moto huwashwa ili kupata kumbukumbu ya kipindi hiki katika historia ya shule. Shule hii ilimalizika kujengwa wakati wa miaka ya 1950 wakati Lavers walikuwa katika umri wao wa kati na majengo mapya yakamalizwa. Mwaka wa 1988 shule ya sekondari ilifunguliwa kwa watoto wa umri wa miaka 13-16.",['1931'],What is the name of the school in Turi that you attended last year?,"The school was founded in 1931 by Bw na Bi Lavers and was known as ""Ma na Pa Lavers"" until it was renamed. The first school was for children aged 15 but by 1940 it had grown to accommodate more than 100 children from Kenya and Uganda. In 1944, all the schools were merged and re-established after a fire destroyed the old buildings. The colonial government granted permission for the construction of a new school because of the high cost of building new schools. The name of the school reflects the number of students who have passed through its gates since it was established. Every year, one class is selected to plant a tree, and every student is given a number which is recorded in the school's history book. The school was built on land that belonged to the Lavers family during the time when they lived there. In 1950, the Lavers family left the country and the school was taken over by the government. In 1988, the secondary school was established",I don't know,Sijui.,,,,What is the name of the school in Turi that you attended last year?,"The school was founded in 1931 by Bw na Bi Lavers and was known as ""Ma na Pa Lavers"" until it was renamed. The first school was for children aged 15 but by 1940 it had grown to accommodate more than 100 children from Kenya and Uganda. In 1944, all the schools were merged and re-established after a fire destroyed the old buildings. The colonial government granted permission for the construction of a new school because of the high cost of building new schools. The name of the school reflects the number of students who have passed through its gates since it was established. Every year, one class is selected to plant a tree, and every student is given a number which is recorded in the school's history book. The school was built on land that belonged to the Lavers family during the time when they lived there. In 1950, the Lavers family left the country and the school was taken over by the government. In 1988, the secondary school was established",I don't know,"""Sijui.""",,7.306737422943115
sw-validation-90,"Je,miraa inapatikana kwa wingi katika kaunti gani Kenya?","Sehemu kubwa ya Meru ina ardhi ya rutuba na mvua ya kutosha. Ni kaunti inayojulikana kwa ukuzaji wa miraa, kama zao la biashara. Hata hivyo, ukulima wa ndizi, mahindi, majani ya chai na maharagwe hufanywa[1][2]. ",['Meru'],In which county in Kenya was she born?,"The large Meru plateau is situated between the mountains and the plains. It is cultivated by the people who grow coffee, tea, maize, beans and bananas.[1][2]",I don't know,Sijui.,,,,In which county in Kenya was she born?,"The large Meru plateau is situated between the mountains and the plains. It is cultivated by the people who grow coffee, tea, maize, beans and bananas.[1][2]",I don't know,"""Sijui.""",,1.7093145847320557
sw-validation-69,"Je,Gaius Julius Caesar alizaliwa lini?","
Augusto alikuwa Kaisari wa kwanza wa Dola la Roma kuanzia mwaka 27 KK hadi 14 BK. Jina lake la kiraia lilikuwa Gaius Octavius. Alizaliwa Italia tarehe 23 Septemba 63 KK. ",['23 Septemba 63 KK'],Who was Gaius Julius Caesar?,"Augustus was the first Caesar of the Roman Empire, beginning with the year 27 BC and ending with 14 BC. His given name was Gaius Octavius. He was born in Italy on September 23, 63 BC.",Gaius Octavius,Gaius Octavius,,,,Who was Gaius Julius Caesar?,"Augustus was the first Caesar of the Roman Empire, beginning with the year 27 BC and ending with 14 BC. His given name was Gaius Octavius. He was born in Italy on September 23, 63 BC.",Gaius Octavius,Gaius Octavius,,1.9443442821502686
sw-validation-492,Bunge la Tanzania lina wabunge wangapi kwa jumla?,Bunge linamjumuisha rais wa Tanzania pamoja na wabunge. Mnamo mwaka 2017 kuna wabunge 393[1] wanaoingia kwa namna tofauti [2],['393'],How many districts are there in Tanzania?,"The number of members of parliament in Tanzania is 393 as of 2017, with 16 women.[1]",I don't know,Sijui,,,,How many districts are there in Tanzania?,"The number of members of parliament in Tanzania is 393 as of 2017, with 16 women.[1]",I don't know,"""Sijui""",,1.4745457172393799
sw-validation-271,"Je,mji mkuu wa Tanzania ni upi?",Dodoma ni mji mkuu wa Tanzania na pia ni Jiji. ,['Dodoma'],What is your name?,Dodoma is my town in Tanzania as well as my age.,I don't know,Sijui,,,,What is your name?,"""Dodoma is my town in Tanzania as well as my age.""",I don't know,"""Sijui""",,0.962195634841919
sw-validation-245,"Je,Doris Mollel alizaliwa mwaka upi?","Doris Mollel (alizaliwa jijini Dar es Salaam, 3 Desemba 1990) ni mwanzilishi na mkurugenzi wa Taasisi ya Doris Foundation inayojihusisha na kusaidia watoto wanaozailiwa kabla ya wakati yaani njiti.",['1990'],When was Doris Mollel born?,"Doris Mollel (born in Dar es Salaam on December 3, 1990) is a model and actress who was crowned Miss Tanzania 2012.",Yes,Ndiyo,,,,When was Doris Mollel born?,"Doris Mollel (born in Dar es Salaam on December 3, 1990) is a model and actress who was crowned Miss Tanzania 2012.",Yes,Ndiyo,,1.5124669075012207
sw-validation-78,Kipindi cha Heroes kilizinduliwa mwaka upi?,"


Heroes ni kipindi cha Marekani kilichobuniwa na Tim Kring, kwenye stesheni ya NBC mnamo 25 Septemba 2006. Kipindi hiki kinaeleza jinsi wahusika wanajitambua kama wana vipawa mbalimbali na jinsi vipawa hivi vinavyoathiri maisha yao.",['006'],When is Heroes Day observed?,"Heroes was renewed for a fourth season by NBC on May 17, 2007. The season will premiere on September 24, 2007.",I don't know,Sijui.,,,,When is Heroes Day observed?,"Heroes was renewed for a fourth season by NBC on May 17, 2007. The season will premiere on September 24, 2007.",I don't know,"""Sijui.""",,1.652029037475586
