id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
sw-validation-203,Dini ya Ukristo ina idadi gani ya waumini Duniani mnamo mwaka 2019?,"Ukristo ndio dini kubwa duniani mwanzoni mwa karne ya 21, ukikadiriwa kuwa na waumini bilioni 2.3 kati ya watu bilioni 7 duniani, ambao ni sawa na 1/3.[1][2][3][4][5]",['bilioni 2.3'],What is the religion of Christians worldwide as of 2019?,"Christianity is the largest religion in the world, with approximately 2.4 billion followers, representing one-third of the global population, as",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the religion of Christians worldwide as of 2019?
English Context: Christianity is the largest religion in the world, with approximately 2.4 billion followers, representing one-third of the global population, as",,1.5398979187011719
sw-validation-278,"Je,Albania iko katika bara gani?","Jamhuri ya Albania ni nchi ya Ulaya Kusini Mashariki. Imepakana na Montenegro, Kosovo, Jamhuri ya Masedonia na Ugiriki. Upande wa magharibi kuna pwani ya ghuba ya Adria ya bahari ya Mediteranea.",['Ulaya'],Where is Albania located?,"The Republic of Albania is a country located in Southeast Europe. It is situated at the crossroads of Southern Europe and Western Asia, south of the Adriatic Sea and north of the Ionian Sea.",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where is Albania located?
English Context: The Republic of Albania is a country located in Southeast Europe. It is situated at the crossroads of Southern Europe and Western Asia, south of the Adriatic Sea and north of the Ionian Sea.",,1.533642292022705
sw-validation-153,Mji mkuu wa Moroko ni upi?,Mji mkuu ni Rabat wenye wakazi milioni 1.2. Mji mkubwa ni Casablanca (kwa Kiarabu: الدار البيضاء dar al-baiDa = nyumba nyeupe). Miji yote miwili mikubwa ni miji ya bandari.,['Rabat'],What is my hometown called in Swahili?,"My hometown is Rabat, with a population of over 1.2 million. The biggest city is Casablanca (in Swahili: الدار البيضاء dar al-baiDa = ny",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is my hometown called in Swahili?
English Context: My hometown is Rabat, with a population of over 1.2 million. The biggest city is Casablanca (in Swahili: الدار البيضاء dar al-baiDa = ny",,1.5346810817718506
sw-validation-351,Kenneth David Kaunda alizaliwa mwaka upi?,"
Kenneth David Kaunda, anafahamika zaidi kama KK (amezaliwa tar. 28 Aprili 1924) alikuwa Rais wa wa kwanza kwa nchi ya Zambia. Alitumikia taifa hilo kuanzia mnamo mwaka wa 1964 hadi 1991.",['1924'],When was Kenneth David Kaunda born?,"Kenneth David Kaunda, also known as KK (born April 28, 1924), was the first President of Zambia. He led the nation from",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Kenneth David Kaunda born?
English Context: Kenneth David Kaunda, also known as KK (born April 28, 1924), was the first President of Zambia. He led the nation from",,1.5361075401306152
sw-validation-70,"Je,Afrika Mashariki ina nchi ngapi?",Kadiri ya Umoja wa Mataifa Afrika ya Mashariki ina nchi 18 zifuatazo:,['18'],What is the capital of Southern Africa?,The Union Territories of India were merged with the State of Jammu and Kashmir to form the Union Territory of Jammu and Kashmir.,I don't know,[SP_Extract_Error_LRL_A],,,,"English Question: What is the capital of Southern Africa?
English Context: The Union Territories of India were merged with the State of Jammu and Kashmir to form the Union Territory of Jammu and Kashmir.

English Answer: I don't know.",,1.5150501728057861
sw-validation-469,Beres Hammond alizaliwa mwaka gani?,"Beres Hammond (aliyezaliwa kama ‘’’Hugh Beresford Hammond’’’, mnamo 28 Agosti 1955, Annotto Bay, Saint Mary, Jamaica) ni mwanamuziki wa mienendo ya reggae kutoka Jamaica ambaye hasa anajulikana sana katika mwenendo wa  Lovers rock. Huku kazi yake katika fani ya muziki ikianza miaka ya 1970, alifikia mafanikio yake makuu mnamo miaka ya 1980s",['1955'],When was Beres Hammond born?,"Beres Hammond (born Hugh Beresford Hammond, 28 August 1955, Annotto Bay, Saint Mary, Jamaica) is a Jamaican reggae musician whose style is predominantly lovers",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Beres Hammond born?
English Context: Beres Hammond (born Hugh Beresford Hammond, 28 August 1955, Annotto Bay, Saint Mary, Jamaica) is a Jamaican reggae musician whose style is predominantly lovers",,1.542917013168335
sw-validation-248,Msitu wa Mau uko na ukubwa wa kiasi gani?,Msitu wa Mau  ni misitu tata katika Bonde la Ufanchini Kenya. Ni msitu asili wa milimani ulio mkubwa zaidi katika Afrika Mashariki. Msitu tata wa Mau una eneo wa hektari 273300 [0],['hektari 273300'],What is the area of Mau estate and what is its size in hectares?,"Mau Estate is located in the Central Province of Kenya. It is an estate of prime land, larger than any other in East Africa. The",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the area of Mau estate and what is its size in hectares?
English Context: Mau Estate is located in the Central Province of Kenya. It is an estate of prime land, larger than any other in East Africa. The",,1.5338943004608154
sw-validation-490,Sibusiso Wiseman Zuma alizaliwa wapi?,"Sibusiso Wiseman Zuma  (amezaliwa 23 Juni 1975 katika mji wa Durban, KwaZulu-Natal) ni mwanakandanda mtaalamu wa Afrika Kusini anayeichezea klabu ya kandanda ya Kideni Superliga inayoitwa FC Nordsjælland.","['Durban, KwaZulu-Natal']",Where was Sibusiso Wiseman Zuma born?,"Sibusiso Wiseman Zuma (born 23 June 1975 in Durban, KwaZulu-Natal) is a South African football (soccer) midfielder who currently",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Sibusiso Wiseman Zuma born?
English Context: Sibusiso Wiseman Zuma (born 23 June 1975 in Durban, KwaZulu-Natal) is a South African football (soccer) midfielder who currently",,1.5337443351745605
sw-validation-132,Shule ya St. Andrews Turi ilianza mwaka upi?,"Shule ya msingi ilianzishwa mwaka wa 1931 na Bw na Bi Lavers, waliojulikana kama ""Ma na Pa Lavers"", ili kusome. Shule ya kwanza ilikuwa na watoto 15 lakini iliimarika na kuhudumu zaidi ya watoto 100 mnamo mwaka wa 1940 kutoka nchi za Kenya na Uganda. Mwaka wa 1944, shule yote ilichomeka na kuteketea baada ya moto ulioanza jikoni. Serikali ya kikoloni ya Uingereza ilitoa ruhusa kwa wafungwa wa vita wa Kiitaliano kusaidia kujenga shule mpya kwa sababu gharama ya kujenga tena jumba upya ilikadiriwa kuwa ghali sana. Nembo ya shule huonyesha ndege wa moto anayefufuka kutoka kwa moto, na kila mara moja kwa mwaka moto huwashwa ili kupata kumbukumbu ya kipindi hiki katika historia ya shule. Shule hii ilimalizika kujengwa wakati wa miaka ya 1950 wakati Lavers walikuwa katika umri wao wa kati na majengo mapya yakamalizwa. Mwaka wa 1988 shule ya sekondari ilifunguliwa kwa watoto wa umri wa miaka 13-16.",['1931'],What school was founded in 1931 by B.V. Lavers and named after him?,The school was initially attended by children aged 15 but its enrollment grew to include more than 1,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What school was founded in 1931 by B.V. Lavers and named after him?
English Context: The school was initially attended by children aged 15 but its enrollment grew to include more than 1",,1.6079363822937012
sw-validation-90,"Je,miraa inapatikana kwa wingi katika kaunti gani Kenya?","Sehemu kubwa ya Meru ina ardhi ya rutuba na mvua ya kutosha. Ni kaunti inayojulikana kwa ukuzaji wa miraa, kama zao la biashara. Hata hivyo, ukulima wa ndizi, mahindi, majani ya chai na maharagwe hufanywa[1][2]. ",['Meru'],Where is the largest coffee growing region in Kenya located?,"Meru County is the largest coffee-growing region in Kenya, known for its high-quality beans. The county's diverse landscapes, including mountains and high plate",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where is the largest coffee growing region in Kenya located?
English Context: Meru County is the largest coffee-growing region in Kenya, known for its high-quality beans. The county's diverse landscapes, including mountains and high plate",,1.5407721996307373
sw-validation-69,"Je,Gaius Julius Caesar alizaliwa lini?","
Augusto alikuwa Kaisari wa kwanza wa Dola la Roma kuanzia mwaka 27 KK hadi 14 BK. Jina lake la kiraia lilikuwa Gaius Octavius. Alizaliwa Italia tarehe 23 Septemba 63 KK. ",['23 Septemba 63 KK'],Who was Gaius Julius Caesar?,"Augusto was the first emperor of Rome, reigning from 27 BC until his death in 14 BC. His full name was Gaius Octavius. He was born in Italy on September",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who was Gaius Julius Caesar?
English Context: Augusto was the first emperor of Rome, reigning from 27 BC until his death in 14 BC. His full name was Gaius Octavius. He was born in Italy on September",,1.5366661548614502
sw-validation-492,Bunge la Tanzania lina wabunge wangapi kwa jumla?,Bunge linamjumuisha rais wa Tanzania pamoja na wabunge. Mnamo mwaka 2017 kuna wabunge 393[1] wanaoingia kwa namna tofauti [2],['393'],How many regions are there in Tanzania?,"In Tanzania, there are regions and districts. As of 2017, there were 393 districts[1] with varying numbers of wards, depending on",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How many regions are there in Tanzania?
English Context: In Tanzania, there are regions and districts. As of 2017, there were 393 districts[1] with varying numbers of wards, depending on",,1.53190279006958
sw-validation-271,"Je,mji mkuu wa Tanzania ni upi?",Dodoma ni mji mkuu wa Tanzania na pia ni Jiji. ,['Dodoma'],What is my hometown in Tanzania called?,"My hometown is in Dodoma, Tanzania.",Dodoma,Dodoma,,,,"English Question: What is my hometown in Tanzania called?
English Context: My hometown is in Dodoma, Tanzania.
English Answer: Dodoma

Swahili Answer: Dodoma",,1.196439266204834
sw-validation-245,"Je,Doris Mollel alizaliwa mwaka upi?","Doris Mollel (alizaliwa jijini Dar es Salaam, 3 Desemba 1990) ni mwanzilishi na mkurugenzi wa Taasisi ya Doris Foundation inayojihusisha na kusaidia watoto wanaozailiwa kabla ya wakati yaani njiti.",['1990'],When was Doris Mollel born?,"Doris Mollel (born in Dar es Salaam, 3 December 1990) is a female tennis player and an ambassador for children's rights through her foundation, the",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Doris Mollel born?
English Context: Doris Mollel (born in Dar es Salaam, 3 December 1990) is a female tennis player and an ambassador for children's rights through her foundation, the",,1.5347208976745605
sw-validation-78,Kipindi cha Heroes kilizinduliwa mwaka upi?,"


Heroes ni kipindi cha Marekani kilichobuniwa na Tim Kring, kwenye stesheni ya NBC mnamo 25 Septemba 2006. Kipindi hiki kinaeleza jinsi wahusika wanajitambua kama wana vipawa mbalimbali na jinsi vipawa hivi vinavyoathiri maisha yao.",['006'],When was the show Heroes first aired?,"Heroes was first aired on NBC on September 25th, 2006. The show was created by Tim Kring, and it featured a unique blend of",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the show Heroes first aired?
English Context: Heroes was first aired on NBC on September 25th, 2006. The show was created by Tim Kring, and it featured a unique blend of",,1.5388672351837158
sw-validation-82,Mwanamuziki Shaggy alizaliwa mwaka upi?,"Orville Richard Burrell  (alizaliwa 22 Oktoba 1968, Kingston, Jamaika), anafahamika zaidi kwa jina lake la kisanii Shaggy,  ni mshindi wa Grammy Award kama mwimbaji wa reggae ya Jamaika-Amerika ambapo asili ya jina lake la kisanii ni kutoka rafiki wa Scooby-Doo [[|[1][2]]] -jina alilopewa na marafiki zake wakati wake miaka ya utotoni kwa sababu jina lake lilikuwa sawa na tabia za Scooby Doo . Yeye ni mashuhuri hasa kwa sauti yake ya iliyogwara .
Akizungumza katika kipindi cha asubuhi hii  27 Agosti 2008, Burrell alisema jina Shaggy liliashiria mtindo wa nywele yake.",['1968'],When was Shaggy born?,"Orville Richard Burrell (born October 22, 1968, in Kingston, Jamaica), better known by his stage name Shaggy, is a Jamaican singer, songwriter, rapper,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Shaggy born?
English Context: Orville Richard Burrell (born October 22, 1968, in Kingston, Jamaica), better known by his stage name Shaggy, is a Jamaican singer, songwriter, rapper,",,1.5701525211334229
sw-validation-463,Milima ya Upare inapatikana mkoa gani?,Milima ya Upare iko kaskazini mwa Tanzania katika Mkoa wa Kilimanjaro. ,['Kilimanjaro'],What is the name of the mountain in Tanzania?,"The mountain is located in the northern part of Tanzania, near the border with Kenya. It is a popular tourist destination known for its beautiful scenery and diverse wildlife.",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the name of the mountain in Tanzania?
English Context: The mountain is located in the northern part of Tanzania, near the border with Kenya. It is a popular tourist destination known for its beautiful scenery and diverse wildlife.",,1.5177173614501953
