id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_q_translation_output,raw_c_translation_output,raw_en_qa_output,raw_a_backtranslation_output,error_message,runtime_sec
fi-validation-215,Missä Thomas Hobbes syntyi?,"
Thomas Hobbes (5. huhtikuuta 1588 Westport, Wiltshire – 4. joulukuuta 1679 Hardwick Hall, Derbyshire) oli englantilainen filosofi. Hänet tunnetaan ennen kaikkea poliittisesta filosofiastaan, mutta hän kirjoitti myös historiasta, geometriasta, etiikasta ja yleisestä filosofiasta.","['Westport, Wiltshire']",Where was Thomas Hobbes born?,"Thomas Hobbes (5 August 1588 – 4 October 1679) was an English philosopher. He is best known for his political philosophy, but he also wrote on history, geometry, ethics, and general philosophy.",I don't know,En tiedä.,,,,Where was Thomas Hobbes born?,"Thomas Hobbes (5 August 1588 – 4 October 1679) was an English philosopher. He is best known for his political philosophy, but he also wrote on history, geometry, ethics, and general philosophy.",I don't know,"""En tiedä.""",,1.9948689937591553
fi-validation-777,Mitä bioprosessitekniikka tutkii?,"Prosessiautomaatio, prosessien mittaukseen ja hallintaan keskittyvä tietotekniikka
Katalyysitutkimus ja pintakemia, eli pinnoilla ja kalvoissa tapahtuvien ilmiöiden tutkimus
Reaktiotekniikka, reaktorien suunnittelu ja reaktioiden aineensiirto
Kemianlaitetekniikka, yksikköoperaatiot, massansiirto-, ja erotuslaitteet, kuten putket, pumput, tislaimet
Laitossuunnittelu, tehdaskokonaisuuksien prosessilaitteistojen suunnittelu ja hinnan selvittäminen
Bioprosessitekniikka, biologisten prosessien, kuten käymisen, toteuttaminen teollisuusmittakaavaan
Polymeeriteknologia, muovien ja polymeerien valmistustekniikka, kuten polymerointikatalyytit
Metallurginen prosessitekniikka eli prosessimetallurgia","['biologisten prosessien, kuten käymisen, toteuttaminen teollisuusmittakaavaan']",What does biotechnology study?,"Automation, process modeling and control, a technology focusing on process engineering
Catalysis research and catalysis chemistry, or the study of chemical reactions
Process chemistry, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing",I don't know,En tietä,,,,What does biotechnology study?,"Automation, process modeling and control, a technology focusing on process engineering
Catalysis research and catalysis chemistry, or the study of chemical reactions
Process chemistry, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing on process design and cost estimation
Process engineering, process design and economics, a technology focusing",I don't know,"""En tietä""",,6.952627658843994
fi-validation-351,Kuinka supernova syntyy?,"

Supernova on tähden räjähdys, joka voi syntyä kahdella eri tavalla. Massiivinen tähti voi luhistua fuusion loputtua oman painovoimansa johdosta neutronitähdeksi tai mustaksi aukoksi tai kaksoistähdissä valkoinen kääpiö voi kasvattaa massaansa yli Chandrasekharin rajan.[1] Supernovia esiintyy keskimäärin 50 vuoden välein linnunradan kokoisessa galaksissa.[1][2] Kun ennen havaittiin vuosittain yhteensä satoja supernovia eri galakseissa, niin vuonna 2013 löydettiin jo 1454 supernovaa, ja määrä on kasvanut siitäkin.[3]",['luhistua fuusion loputtua oman painovoimansa johdosta neutronitähdeksi tai mustaksi aukoksi tai kaksoistähdissä valkoinen kääpiö voi kasvattaa massaansa yli Chandrasekharin rajan'],How is a supernova formed?,"A supernova is the explosion of a star, which can occur in two different ways. A massive star can collapse due to its own gravity after fusion ends, becoming a neutron star or a black hole, or a white dwarf can increase its mass beyond the Chandrasekhar limit, becoming a red supergiant.[1] Supernovae are observed in about 50% of galaxies every 50 years.[1][2] While previously we had detected hundreds of supernovae in different galaxies annually, in 2013 there were 1454 supernovae detected, and the number has continued to rise since then.[3]",Yes,Ja,,,,How is a supernova formed?,"A supernova is the explosion of a star, which can occur in two different ways. A massive star can collapse due to its own gravity after fusion ends, becoming a neutron star or a black hole, or a white dwarf can increase its mass beyond the Chandrasekhar limit, becoming a red supergiant.[1] Supernovae are observed in about 50% of galaxies every 50 years.[1][2] While previously we had detected hundreds of supernovae in different galaxies annually, in 2013 there were 1454 supernovae detected, and the number has continued to rise since then.[3]",Yes,"""Ja""",,4.220132827758789
fi-validation-657,Mitä ovat C-vitamiinit?,"
C-vitamiini on yksi ihmisen tarvitsemista vesiliukoisista vitamiineista. C-vitamiini tunnetaan myös nimellä askorbiinihappo. Askorbiinihappo on optisesti aktiivinen yhdiste. C-vitamiini on askorbiinihapon L-enantiomeeri.",['C-vitamiini on yksi ihmisen tarvitsemista vesiliukoisista vitamiineista'],What are C vitamins?,C-vitamin is one of the water-soluble vitamins needed by humans. C-vitamin is also known as ascorbic acid. Ascorbic acid is optically active. C-vitamin is the L-enantiomer of ascorbic acid.,I don't know,En tiedä.,,,,What are C vitamins?,C-vitamin is one of the water-soluble vitamins needed by humans. C-vitamin is also known as ascorbic acid. Ascorbic acid is optically active. C-vitamin is the L-enantiomer of ascorbic acid.,I don't know,"""En tiedä.""",,2.134274482727051
fi-validation-77,Kuka on luonut Simpsonit?,"
Simpsonit () on Matt Groeningin luoma ja Gracie Films -yhtiön tuottama Emmy-palkittu television animaatiosarja, joka kertoo viisihenkisen yhdysvaltalaisperheen elämästä. Sarjan oikeudet omistaa 20th Century Fox, ja sarjan ensimmäinen jakso esitettiin vuonna 1989.",['Matt Groeningin'],Who created the Simpsons?,"The Simpsons () is an Emmy award-winning animated television series created by Matt Groening and produced by Gracie Films that tells the story of a dysfunctional family of five living in the fictional town of Springfield. The show's rights are owned by 20th Century Fox, and the first episode was broadcast in 1989.",Yes,Ja,,,,Who created the Simpsons?,"The Simpsons () is an Emmy award-winning animated television series created by Matt Groening and produced by Gracie Films that tells the story of a dysfunctional family of five living in the fictional town of Springfield. The show's rights are owned by 20th Century Fox, and the first episode was broadcast in 1989.",Yes,"""Ja""",,2.3372254371643066
fi-validation-689,Missä maassa Osama Bin Laden tapettiin?,"Osama bin Laden (koko nimeltään , Usāma ibn Muḥammad ibn `Awad ibn Lādin) (10. maaliskuuta 1957 Riad, Saudi-Arabia – 2. toukokuuta 2011 Abbottabad, Pakistan[1][2]) oli saudiarabialainen terroristi, terroristijärjestö al-Qaidan perustaja ja johtaja, joka tunnetaan syyskuun 11. päivän terroritekojen epäiltynä suunnittelijana. FBI ei näytön puutteesta johtuen etsintäkuuluttanut häntä kyseisistä iskuista. Osama bin Laden itse kiisti osallisuutensa,[3] mutta myöhemmin otti vastuun niistä.[4][5][6]",['Pakistan'],Where was Osama Bin Laden killed?,"Osama bin Laden (full name, Usāma ibn Muḥammad ibn `Awad ibn Lādin) (10 March 1957 in Riyadh, Saudi Arabia – 2 May 2011 in Abbottabad, Pakistan[1][2]) was a Saudi Arabian terrorist, the founder and leader of the terrorist group al-Qaeda, who was known as the mastermind of the September 11 attacks. The FBI did not list him among its Most Wanted Terrorists.[3] He later claimed responsibility for his involvement,[4][5][6] but later took back his claims.",I don't know,En tiedä.,,,,Where was Osama Bin Laden killed?,"Osama bin Laden (full name, Usāma ibn Muḥammad ibn `Awad ibn Lādin) (10 March 1957 in Riyadh, Saudi Arabia – 2 May 2011 in Abbottabad, Pakistan[1][2]) was a Saudi Arabian terrorist, the founder and leader of the terrorist group al-Qaeda, who was known as the mastermind of the September 11 attacks. The FBI did not list him among its Most Wanted Terrorists.[3] He later claimed responsibility for his involvement,[4][5][6] but later took back his claims.",I don't know,"""En tiedä.""",,4.246296405792236
fi-validation-326,Mikä on polaroidi?,"Polaroid on yleisesti tunnettu nimitys kaikille pikakameroille ja niiden tuottamille valkoreunuksisille valokuville. Sen lisäksi englanninkielisissä maissa kamera tunnetaan myös nimellä land camera viitaten Polaroid-yrityksen perustajaan ja yhteen sen tärkeimmistä tutkijoista, Edwin H. Landiin. ",['yleisesti tunnettu nimitys kaikille pikakameroille ja niiden tuottamille valkoreunuksisille valokuville'],What is a Polaroid?,"Polaroid is a well-known name for all instant cameras and their resulting instant films. In English-speaking countries, the camera is also known as a 'Land Camera', referring to the company's founder and one of its most important researchers, Edwin H. Land.",Yes,Kyllä,,,,What is a Polaroid?,"""Polaroid is a well-known name for all instant cameras and their resulting instant films. In English-speaking countries, the camera is also known as a 'Land Camera', referring to the company's founder and one of its most important researchers, Edwin H. Land.""",Yes,"""Kyllä""",,2.0960044860839844
fi-validation-680,Milloin Steam julkaistiin?,"Vuonna 2003 julkaistu Steam oli alkujaan vain Windowsille suunniteltu pelijakelualusta Valven omille peleille.[6] Vuonna 2005 palveluun lisättiin muidenkin tekemiä pelejä. Suurista pelijulkaisijoista id Software, Eidos Interactive ja Capcom lisäsivät omat pelinsä Steamin valikoimaan vuonna 2007.",['2003'],When was Steam released?,"In 2003, Steam was first released as a Windows-only platform for Valve's own games. In 2005, it added support for other developers' games. Major publishers such as id Software, Eidos Interactive, and Capcom joined the Steam platform in 2007.",Yes,Ja,,,,When was Steam released?,"In 2003, Steam was first released as a Windows-only platform for Valve's own games. In 2005, it added support for other developers' games. Major publishers such as id Software, Eidos Interactive, and Capcom joined the Steam platform in 2007.",Yes,"""Ja""",,2.2238097190856934
fi-validation-49,Missä Virrat sijaitsee?,"
Virrat () on Suomen kaupunki, joka sijaitsee Pirkanmaan maakunnassa. Kunta perustettiin vuoden 1868 alussa, perustamispäätös tehtiin vuonna 1867. Virrat muuttui maalaiskunnasta kauppalaksi 1. tammikuuta 1974, ja kauppalasta kaupungiksi 1. tammikuuta 1977. Virrat kuului aiemmin Vaasan lääniin, josta se siirrettiin Hämeen lääniin vuoden 1969 alussa. Virroilla asuu  ihmistä,[1] ja sen pinta-ala on km2, josta km2 on vesistöjä.[2] Väestötiheys on Expression error: Unrecognized punctuation character ""["". asukasta/km2.",['Pirkanmaan maakunnassa'],Where is Virrat?,"Virrat is a city in Finland, located in the region of Pirkanmaa. It was founded at the beginning of 1868, with the decision made in 1867. Virrat changed from a rural municipality to a town on January 1st, 1974, and from a town to a city on January 1st, 1977. Virrat formerly belonged to the Vaasa province, which was transferred to the Hämeenlinna province at the beginning of 1969. Virrat has a population of [1] people, and its area is [2] square kilometres, of which [3] square kilometres is water. The population density is [4] inhabitants per square kilometre.",Yes,Ja,,,,Where is Virrat?,"Virrat is a city in Finland, located in the region of Pirkanmaa. It was founded at the beginning of 1868, with the decision made in 1867. Virrat changed from a rural municipality to a town on January 1st, 1974, and from a town to a city on January 1st, 1977. Virrat formerly belonged to the Vaasa province, which was transferred to the Hämeenlinna province at the beginning of 1969. Virrat has a population of [1] people, and its area is [2] square kilometres, of which [3] square kilometres is water. The population density is [4] inhabitants per square kilometre.",Yes,"""Ja""",,4.88244366645813
fi-validation-286,Missä sijaitsee Brian Cloughin ja Peter Taylorin patsas?,Derby County ilmoitti 2009 pystyttävänsä Cloughin ja Taylor patsaan Pride Park Stadiumin ulkopuolelle.[6] Patsas paljastettiin elokuussa 2010.,['Pride Park Stadiumin ulkopuolelle'],Where is Brian Clough and Peter Taylor's grave?,Derby County announced in 2009 that they would be moving their training ground from the current site at the Pride Park Stadium to a new location outside the stadium.[6] The new training ground was opened in August 2010.,I don't know,En tiedä.,,,,Where is Brian Clough and Peter Taylor's grave?,Derby County announced in 2009 that they would be moving their training ground from the current site at the Pride Park Stadium to a new location outside the stadium.[6] The new training ground was opened in August 2010.,I don't know,"""En tiedä.""",,2.1230149269104004
fi-validation-168,Mikä on maailman korkein torni 2018?,"
Jeddah Tower (, Burj Jidda; ; suom. Jeddan torni), aiemmalta nimeltään Kingdom Tower, on Jeddaan Saudi-Arabiaan rakenteilla oleva pilvenpiirtäjä.[1][2] Kilometrin korkuiseksi tarkoitettu Jeddah Tower tulisi valmistuttuaan olemaan maailman korkein rakennus, ja 828-metrinen Burj Khalifa jäisi toiseksi.[2] Arkkitehti Adrian Smithin suunnitteleman rakennuksen oli alun perin tarkoitus valmistua 2017, mutta arvioitu valmistumisaika on nyttemmin vuosi 2020. Syyskuussa 2018 kerroksia on 47, alle kolmannes, eikä työmaalla näy toimintaa. Rakennussuunnitelma julkistettiin 2004, ja rakennustyöt aloitettiin 2013[3][1]",['Burj Khalifa'],What is the tallest building in the world in 2018?,"Jeddah Tower (Burj Jidda; , Jeddah Tower), formerly known as Kingdom Tower, is a skyscraper in development in Jeddah, Saudi Arabia. Upon completion, it will be the tallest building in the world by height, surpassing the 828-meter Burj Khalifa, and the second-tallest by architectural height, after the 830-meter Shanghai Tower. The tower was originally planned to be completed by 2017, but has since been delayed until at least 2020. As of June 2018, the tower's 47th floor is complete, and there is no construction activity taking place on the top. The design was first revealed in 2004, and construction began in 2013.",I don't know,En tiedä.,,,,What is the tallest building in the world in 2018?,"Jeddah Tower (Burj Jidda; , Jeddah Tower), formerly known as Kingdom Tower, is a skyscraper in development in Jeddah, Saudi Arabia. Upon completion, it will be the tallest building in the world by height, surpassing the 828-meter Burj Khalifa, and the second-tallest by architectural height, after the 830-meter Shanghai Tower. The tower was originally planned to be completed by 2017, but has since been delayed until at least 2020. As of June 2018, the tower's 47th floor is complete, and there is no construction activity taking place on the top. The design was first revealed in 2004, and construction began in 2013.",I don't know,"""En tiedä.""",,5.549208164215088
fi-validation-220,Mikä on kalasääsken elinalue?,"Sääksi eli kalasääski[1], vanhemmalta nimeltään kalasääksi[2], (Pandion haliaetus) on suurikokoinen petolintu, joka elää järvialueilla ja merenrannikoilla. Saaristossa levinneisyys rajoittuu sisä- ja välisaaristoon.",['järvialueilla ja merenrannikoilla. Saaristossa levinneisyys rajoittuu sisä- ja välisaaristoon'],What is the area code for?,"The sea eagle or fish eagle (Pandion haliaetus), also known as the fish eagle, is a large bird of prey that lives in freshwater habitats and coastal areas. Its occurrence is restricted to inland and coastal areas.",Yes,Kyllä,,,,What is the area code for?,"The sea eagle or fish eagle (Pandion haliaetus), also known as the fish eagle, is a large bird of prey that lives in freshwater habitats and coastal areas. Its occurrence is restricted to inland and coastal areas.",Yes,"""Kyllä""",,1.8234474658966064
fi-validation-618,Mihin Sidney Reilly kuoli?,"Sidney George Reilly (oikea nimi Salomon tai Sigmund Rosenblum) (24. maaliskuuta 1873 H’erson tai 24. maaliskuuta 1874 Odessa – 5. marraskuuta 1925 Moskovan lähistöllä) oli Ukrainassa syntynyt seikkailija, huijari ja vakoilija, joka oli Englannin tiedustelupalvelun SIS:n (Secret Intelligence Service) palveluksessa 1900-luvun alussa. Reilly sai mainetta 1920-luvulla kun hänen ystävänsä, englantilainen diplomaatti ja toimittaja sir Bruce Lockhart kirjoitti kuvauksen heidän yrityksestään kaataa Vladimir Leninin bolševikkihallitus kesällä 1918. Reilly vangittiin vuonna 1925 vakoiluretkellään Neuvostoliitossa, johon hänet oli houkuteltu Neuvostoliiton turvallisuuspoliisi OGPU:n soluttaman valejärjestön ”operaatio Trustin” avulla. Hänet teloitettiin vakoilusta, mutta lännessä hänen kohtalonsa pysyi pitkään epäselvänä. Reillyn kuoleman jälkeen julkaistiin London Evening Standard -lehdessä artikkelisarja otsikolla Master Spy, jossa hänen vaiheitaan kuvattiin ihailevaan sävyyn. Väitetään myös, että James Bond -kirjojen tekijä Ian Fleming käytti Reillyä hahmonsa esikuvana.",['Hänet teloitettiin vakoilusta'],What did Sidney Reilly die of?,"Sidney George Reilly (born Salomon or Sigmund Rosenblum; 24 March 1873 in H'erson or 24 March 1874 in Odessa – 5 March 1925 near Moscow) was a Ukrainian adventurer, conman, and spy who worked for England's Secret Intelligence Service (SIS) at the beginning of the 1900s. He gained notoriety in the 1920s when his friend, the British diplomat and agent Sir Bruce Lockhart, wrote a description of their attempt to overthrow the Bolshevik government in Russia in the summer of 1918. Reilly was caught in 1925 on a spy mission in the Soviet Union, where he had been recruited by the Soviet security service OGPU using the ""Trust Operation"" of the secret network. He was executed for treason, but remained mysterious and enigmatic even after his death. After his death, the London Evening Standard published a series of articles about him titled ""Master Spy"", in which his actions were described as brilliant and cunning. It is also believed",I don't know,En tiedä.,,,,What did Sidney Reilly die of?,"Sidney George Reilly (born Salomon or Sigmund Rosenblum; 24 March 1873 in H'erson or 24 March 1874 in Odessa – 5 March 1925 near Moscow) was a Ukrainian adventurer, conman, and spy who worked for England's Secret Intelligence Service (SIS) at the beginning of the 1900s. He gained notoriety in the 1920s when his friend, the British diplomat and agent Sir Bruce Lockhart, wrote a description of their attempt to overthrow the Bolshevik government in Russia in the summer of 1918. Reilly was caught in 1925 on a spy mission in the Soviet Union, where he had been recruited by the Soviet security service OGPU using the ""Trust Operation"" of the secret network. He was executed for treason, but remained mysterious and enigmatic even after his death. After his death, the London Evening Standard published a series of articles about him titled ""Master Spy"", in which his actions were described as brilliant and cunning. It is also believed",I don't know,"""En tiedä.""",,7.074642896652222
fi-validation-515,Milloin Hollolan keskiaikainen kivikirkko on rakennettu?,"

Hollolan keskiaikainen kivikirkko, katolisella ajalla nimetty Pyhän Marian kirkoksi, on Hollolan seurakunnan kirkko ja Päijät-Hämeen alueen tärkeimpiä keskiaikaisia muistomerkkejä. Kirkossa on 550 istumapaikkaa, ja se on Suomen keskiaikaisista seurakuntakirkoista kolmanneksi suurin. Kirkko valmistui nykyiseen muotoonsa 1495–1510, ensin sakaristo 1495, sitten itse kirkkosali 1500 ja viimeiseksi asehuone vuoden 1505 jälkeen. Kirkko kuuluu kolmanteen suomalaiseen kivikirkkosukupolveen, johon kuuluvat kirkot rakennettiin 1480–1560.[1] Kirkko on oletettavasti Hattulan kirkon jälkeen Hämeen vanhin kivikirkko ja yksi suurimmista keskiaikaisista kirkoistamme. Kansantarinan mukaan Hollolan kirkon rakensivat jättiläiset Hollo ja Martta[2]. Kirkko on kuuluisa hyvin säilyneistä puuveistoksista.",['1495–1510'],When was the central church in Hollola built?,"The city church of Hololo, named after the Catholic period as the Church of St. Mary, is the church of the Hololo congregation and one of the most important central-age landmarks in the region of Päijänne-Häme. The church has 550 seats, and it is the third largest central-age church in Finland among the congregations. The church was completed in its current form between 1495 and 1510, first as a chapel in 1495, then as a church hall in 1500 and finally as a church in 1505. The church belongs to the third group of Finnish stone churches built between 1480 and 1560.[1] According to the National Board of Antiquities, the church is probably the second oldest stone church in Häme after the Church of Hattula and one of the largest central-age churches in Finland. According to tradition, the Hololo church was built by the local people, the Hollos and Marttas.[2]",Yes,Ja,,,,When was the central church in Hollola built?,"The city church of Hololo, named after the Catholic period as the Church of St. Mary, is the church of the Hololo congregation and one of the most important central-age landmarks in the region of Päijänne-Häme. The church has 550 seats, and it is the third largest central-age church in Finland among the congregations. The church was completed in its current form between 1495 and 1510, first as a chapel in 1495, then as a church hall in 1500 and finally as a church in 1505. The church belongs to the third group of Finnish stone churches built between 1480 and 1560.[1] According to the National Board of Antiquities, the church is probably the second oldest stone church in Häme after the Church of Hattula and one of the largest central-age churches in Finland. According to tradition, the Hololo church was built by the local people, the Hollos and Marttas.[2]",Yes,"""Ja""",,6.961387634277344
fi-validation-281,Milloin Volvo on perustettu?,"

Volvo Group (; virallisesti Aktiebolaget Volvo, lyhenne AB Volvo) on ruotsalainen kuorma- ja linja-autojen, maanrakennuskoneiden ja merimoottoreiden valmistaja. Se perustettiin Göteborgissa, Ruotsissa vuonna 1927.",['1927'],When was Volvo founded?,"Volvo Group (; officially Aktiebolaget Volvo, abbreviated AB Volvo) is a Swedish manufacturer of trucks, buses, construction equipment, and marine engines. It was founded in Gothenburg, Sweden, in 1927.",I don't know,En tiedä.,,,,When was Volvo founded?,"Volvo Group (; officially Aktiebolaget Volvo, abbreviated AB Volvo) is a Swedish manufacturer of trucks, buses, construction equipment, and marine engines. It was founded in Gothenburg, Sweden, in 1927.",I don't know,"""En tiedä.""",,1.8804669380187988
fi-validation-404,Ketkä pääasiassa omistavat Lehtisaaren osa-alueen?,"Lehtisaaren omistavat pääasiassa Helsingin ja Vantaan seurakunnat. Saari on todennäköisesti lahjoitettu katoliselle kirkolle ns. sielunmessulahjana, joka katolisen opin mukaan saattoi vapauttaa lahjoittajan kiirastulesta. Tällainen maaomistus palautettiin 1500-luvulla uskonpuhdistuksen yhteydessä yleensä kirkolta kruunulle, mutta Lehtisaari jäi tuntemattomasta syystä luterilaisen kirkon eikä valtion omistukseen. Lehtisaari kuuluikin vuosisatoja luontoisetuna Helsingin pitäjän kirkkoherran palkkaukseen. Alueliitosten seurauksena Lehtisaari jaettiin vuonna 1952 Helsingin pitäjän kirkon (nykyisin Vantaan seurakuntien) ja Helsingin seurakuntien kesken. Vanhan manttaalin mukaisesti Vantaan seurakuntayhtymä omistaa edelleen Lehtisaaren maa-alueesta 64,11% ja Helsingin seurakuntayhtymä 35,89%. Lehtisaaren tontit ja rakennusoikeudet on vuokrattu asunto-osakeyhtiöille ja liikekeskuksen osalta Liikekeskus Oy:lle. Poikkeuksen muodostaa osoitteessa Lehtisaarentie 14 oleva kiinteistö, jonka omistaa VVO ja Vantaan seurakuntayhtymän osoitteessa Liljasaarentie 1a myymä merenrantatontti, jolle on valmistumassa viiden asunnon pari-/rivitaloa. Useimpien nykyiset vuokrasopimukset päättyvät vuonna 2019, joiden jatkosta neuvotellaan seurakuntayhtymien kanssa. Ne ovat suunnitelleet tuntuvia korotuksia tonttivuokriin, jolloin joissain taloyhtiöissä vastike jopa yli kaksinkertaistuisi.[2] Helsingin kaupunki omistaa Lehtisaaren katualueet.[3] Seurakunnan omistus näkyy Lehtisaaren kaduston nimissä; yksi kaduista on esimerkiksi Pyhän Laurin tie. Seurakunnat saivat  saaren lahjoituksena virkistyskäyttöön, jossa osa saaresta on vieläkin.",['Helsingin ja Vantaan seurakunnat'],Who is the main owner of the LehtiSaaren area?,"The owners of Lehtisaaren are primarily the Helsinki and Vantaa city councils. The island is presumably dedicated to the Catholic Church as a soul-saving gift, which according to Catholic doctrine might have freed the donor from the obligation of the church's tithes. Such a dedication was common during the religious reform in the 16th century, but Lehtisaaren remained unknown for some reason, and was not dedicated to the state church. It was part of the natural resources of the Helsinki city district, paid for by the city district's tax revenue. As a result of local government reorganization, Lehtisaaren was divided between the Helsinki and Vantaa city districts in 1952. Today, the Vantaa city district still owns 64.11% of the land area of Lehtisaaren, and the Helsinki city district 35.89%. The land and real estate rights of Lehtisaaren are rented out to apartment building companies and shopping center operators. The exception is the building at Lehtisaarentie 14, owned by V",Vantaa city district,Vantaan kaupunkisuunto,,,,Who is the main owner of the LehtiSaaren area?,"The owners of Lehtisaaren are primarily the Helsinki and Vantaa city councils. The island is presumably dedicated to the Catholic Church as a soul-saving gift, which according to Catholic doctrine might have freed the donor from the obligation of the church's tithes. Such a dedication was common during the religious reform in the 16th century, but Lehtisaaren remained unknown for some reason, and was not dedicated to the state church. It was part of the natural resources of the Helsinki city district, paid for by the city district's tax revenue. As a result of local government reorganization, Lehtisaaren was divided between the Helsinki and Vantaa city districts in 1952. Today, the Vantaa city district still owns 64.11% of the land area of Lehtisaaren, and the Helsinki city district 35.89%. The land and real estate rights of Lehtisaaren are rented out to apartment building companies and shopping center operators. The exception is the building at Lehtisaarentie 14, owned by V",Vantaa city district,Vantaan kaupunkisuunto,,7.5382349491119385
fi-validation-582,Milloin Miguel de Cervantes syntyi?,"
Miguel de Cervantes Saavedra (29. syyskuuta 1547 Alcalá de Henares – 23. huhtikuuta 1616 Madrid) oli espanjalainen kirjailija. Hänen tunnetuin teoksensa on Don Quijote (El ingenioso hidalgo Don Quijote de la Mancha, 1605/1615). ",['29. syyskuuta 1547'],When was Miguel de Cervantes born?,"Miguel de Cervantes Saavedra (September 29, 1547 - April 23, 1616) was a Spanish writer. His best known work is Don Quixote (El ingenioso hidalgo Don Quijote de la Mancha, 1605/1615).",I don't know,En tiedä.,,,,When was Miguel de Cervantes born?,"Miguel de Cervantes Saavedra (September 29, 1547 - April 23, 1616) was a Spanish writer. His best known work is Don Quixote (El ingenioso hidalgo Don Quijote de la Mancha, 1605/1615).",I don't know,"""En tiedä.""",,2.387242317199707
fi-validation-30,Mistä Saksa sain nimityksen Weimarin tasavalta?,"

Weimarin tasavalta () on historiantutkimuksessa käytetty nimitys Saksasta vuosien 1919 ja 1933 välisenä aikana, jolloin maa oli tasavalta. Virallisesti valtion nimi oli silloinkin Saksan valtakunta (Deutsches Reich). Aikakauden katsotaan alkaneen, kun Weimarin kaupungissa säädetty Saksan uusi perustuslaki 11. elokuuta 1919 astui voimaan Saksan kärsittyä tappion ensimmäisessä maailmansodassa. Weimarin tasavallan aika päättyi Adolf Hitlerin ja kansallissosialistien noustua valtaan ja lakkautettua maassa vallinneen demokratian.",['Weimarin kaupungissa säädetty Saksan uusi perustuslaki'],How did Germany get the name Weimar Republic?,"The Weimar Republic is a term used in historical research to refer to Germany between the years 1919 and 1933, when it was a republic. The official name of the state at that time was the German Reich. The period began when the new German constitution came into force on August 11, 1919, following the end of World War I, and ended with Adolf Hitler's rise to power and the subsequent abolition of democracy in the country.",Yes,Ja,,,,"""How did Germany get the name Weimar Republic?""","The Weimar Republic is a term used in historical research to refer to Germany between the years 1919 and 1933, when it was a republic. The official name of the state at that time was the German Reich. The period began when the new German constitution came into force on August 11, 1919, following the end of World War I, and ended with Adolf Hitler's rise to power and the subsequent abolition of democracy in the country.",Yes,"""Ja""",,3.432955503463745
