id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
fi-validation-689,Missä maassa Osama Bin Laden tapettiin?,"Osama bin Laden (koko nimeltään , Usāma ibn Muḥammad ibn `Awad ibn Lādin) (10. maaliskuuta 1957 Riad, Saudi-Arabia – 2. toukokuuta 2011 Abbottabad, Pakistan[1][2]) oli saudiarabialainen terroristi, terroristijärjestö al-Qaidan perustaja ja johtaja, joka tunnetaan syyskuun 11. päivän terroritekojen epäiltynä suunnittelijana. FBI ei näytön puutteesta johtuen etsintäkuuluttanut häntä kyseisistä iskuista. Osama bin Laden itse kiisti osallisuutensa,[3] mutta myöhemmin otti vastuun niistä.[4][5][6]",['Pakistan'],Where was Osama Bin Laden killed?,"'Osama bin Laden (full name, Usāma ibn Muḥammad ibn `Awad ibn Lādin) (10 March 1957 -",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Osama Bin Laden killed?
English Context: 'Osama bin Laden (full name, Usāma ibn Muḥammad ibn `Awad ibn Lādin) (10 March 1957 -",,1.5074124336242676
fi-validation-326,Mikä on polaroidi?,"Polaroid on yleisesti tunnettu nimitys kaikille pikakameroille ja niiden tuottamille valkoreunuksisille valokuville. Sen lisäksi englanninkielisissä maissa kamera tunnetaan myös nimellä land camera viitaten Polaroid-yrityksen perustajaan ja yhteen sen tärkeimmistä tutkijoista, Edwin H. Landiin. ",['yleisesti tunnettu nimitys kaikille pikakameroille ja niiden tuottamille valkoreunuksisille valokuville'],What is a polaroid?,"Polaroid is generally known as a brand name for instant photography, associated with the company's founder and one of its most important inventors, Edwin H. Land. In English-speaking countries",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is a polaroid?
English Context: Polaroid is generally known as a brand name for instant photography, associated with the company's founder and one of its most important inventors, Edwin H. Land. In English-speaking countries",,1.535902976989746
fi-validation-680,Milloin Steam julkaistiin?,"Vuonna 2003 julkaistu Steam oli alkujaan vain Windowsille suunniteltu pelijakelualusta Valven omille peleille.[6] Vuonna 2005 palveluun lisättiin muidenkin tekemiä pelejä. Suurista pelijulkaisijoista id Software, Eidos Interactive ja Capcom lisäsivät omat pelinsä Steamin valikoimaan vuonna 2007.",['2003'],When was Steam released?,"In 2003, Steam was initially only released as a Windows-only game distribution platform for Valve's own games.[6] In 2005, the service added",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Steam released?
English Context: In 2003, Steam was initially only released as a Windows-only game distribution platform for Valve's own games.[6] In 2005, the service added",,1.5033197402954102
fi-validation-49,Missä Virrat sijaitsee?,"
Virrat () on Suomen kaupunki, joka sijaitsee Pirkanmaan maakunnassa. Kunta perustettiin vuoden 1868 alussa, perustamispäätös tehtiin vuonna 1867. Virrat muuttui maalaiskunnasta kauppalaksi 1. tammikuuta 1974, ja kauppalasta kaupungiksi 1. tammikuuta 1977. Virrat kuului aiemmin Vaasan lääniin, josta se siirrettiin Hämeen lääniin vuoden 1969 alussa. Virroilla asuu  ihmistä,[1] ja sen pinta-ala on km2, josta km2 on vesistöjä.[2] Väestötiheys on Expression error: Unrecognized punctuation character ""["". asukasta/km2.",['Pirkanmaan maakunnassa'],Where is Virrat?,"Virrat is a city in Finland, located in the region of Pirkanmaa. It was established in the early 1860s, with its official foundation date being 1",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where is Virrat?
English Context: Virrat is a city in Finland, located in the region of Pirkanmaa. It was established in the early 1860s, with its official foundation date being 1",,1.52363920211792
fi-validation-286,Missä sijaitsee Brian Cloughin ja Peter Taylorin patsas?,Derby County ilmoitti 2009 pystyttävänsä Cloughin ja Taylor patsaan Pride Park Stadiumin ulkopuolelle.[6] Patsas paljastettiin elokuussa 2010.,['Pride Park Stadiumin ulkopuolelle'],Where is Brian Clough's and Peter Taylor's grave?,Derby County announced in 2009 that they would be moving Clough and Taylor's graves to the Pride Park Stadium's external wall.[6] The graves,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where is Brian Clough's and Peter Taylor's grave?
English Context: Derby County announced in 2009 that they would be moving Clough and Taylor's graves to the Pride Park Stadium's external wall.[6] The graves",,1.4693944454193115
fi-validation-168,Mikä on maailman korkein torni 2018?,"
Jeddah Tower (, Burj Jidda; ; suom. Jeddan torni), aiemmalta nimeltään Kingdom Tower, on Jeddaan Saudi-Arabiaan rakenteilla oleva pilvenpiirtäjä.[1][2] Kilometrin korkuiseksi tarkoitettu Jeddah Tower tulisi valmistuttuaan olemaan maailman korkein rakennus, ja 828-metrinen Burj Khalifa jäisi toiseksi.[2] Arkkitehti Adrian Smithin suunnitteleman rakennuksen oli alun perin tarkoitus valmistua 2017, mutta arvioitu valmistumisaika on nyttemmin vuosi 2020. Syyskuussa 2018 kerroksia on 47, alle kolmannes, eikä työmaalla näy toimintaa. Rakennussuunnitelma julkistettiin 2004, ja rakennustyöt aloitettiin 2013[3][1]",['Burj Khalifa'],What is the tallest tower in the world in 2018?,Jeddah Tower (Arabic: برج جدة‎; romanized:Burj Jedda; also known as Kingdom Tower) is a proposed sup,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the tallest tower in the world in 2018?
English Context: Jeddah Tower (Arabic: برج جدة‎; romanized:Burj Jedda; also known as Kingdom Tower) is a proposed sup",,1.5282049179077148
fi-validation-220,Mikä on kalasääsken elinalue?,"Sääksi eli kalasääski[1], vanhemmalta nimeltään kalasääksi[2], (Pandion haliaetus) on suurikokoinen petolintu, joka elää järvialueilla ja merenrannikoilla. Saaristossa levinneisyys rajoittuu sisä- ja välisaaristoon.",['järvialueilla ja merenrannikoilla. Saaristossa levinneisyys rajoittuu sisä- ja välisaaristoon'],What is the habitat of the pelican?,"Pelican (""Sääksi eli kalasääski[1], vanhemmalta nimeltään kalasääksi[2], (Pandion halia",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the habitat of the pelican?
English Context: Pelican (""Sääksi eli kalasääski[1], vanhemmalta nimeltään kalasääksi[2], (Pandion halia",,1.4729290008544922
fi-validation-618,Mihin Sidney Reilly kuoli?,"Sidney George Reilly (oikea nimi Salomon tai Sigmund Rosenblum) (24. maaliskuuta 1873 H’erson tai 24. maaliskuuta 1874 Odessa – 5. marraskuuta 1925 Moskovan lähistöllä) oli Ukrainassa syntynyt seikkailija, huijari ja vakoilija, joka oli Englannin tiedustelupalvelun SIS:n (Secret Intelligence Service) palveluksessa 1900-luvun alussa. Reilly sai mainetta 1920-luvulla kun hänen ystävänsä, englantilainen diplomaatti ja toimittaja sir Bruce Lockhart kirjoitti kuvauksen heidän yrityksestään kaataa Vladimir Leninin bolševikkihallitus kesällä 1918. Reilly vangittiin vuonna 1925 vakoiluretkellään Neuvostoliitossa, johon hänet oli houkuteltu Neuvostoliiton turvallisuuspoliisi OGPU:n soluttaman valejärjestön ”operaatio Trustin” avulla. Hänet teloitettiin vakoilusta, mutta lännessä hänen kohtalonsa pysyi pitkään epäselvänä. Reillyn kuoleman jälkeen julkaistiin London Evening Standard -lehdessä artikkelisarja otsikolla Master Spy, jossa hänen vaiheitaan kuvattiin ihailevaan sävyyn. Väitetään myös, että James Bond -kirjojen tekijä Ian Fleming käytti Reillyä hahmonsa esikuvana.",['Hänet teloitettiin vakoilusta'],What did Sidney Reilly die of?,Sidney George Reilly (born Salomon or Sigmund Rosenblum) (24 March 1873 in H'erson or 24 March 1874 in Odessa,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What did Sidney Reilly die of?
English Context: Sidney George Reilly (born Salomon or Sigmund Rosenblum) (24 March 1873 in H'erson or 24 March 1874 in Odessa",,1.5496957302093506
fi-validation-515,Milloin Hollolan keskiaikainen kivikirkko on rakennettu?,"

Hollolan keskiaikainen kivikirkko, katolisella ajalla nimetty Pyhän Marian kirkoksi, on Hollolan seurakunnan kirkko ja Päijät-Hämeen alueen tärkeimpiä keskiaikaisia muistomerkkejä. Kirkossa on 550 istumapaikkaa, ja se on Suomen keskiaikaisista seurakuntakirkoista kolmanneksi suurin. Kirkko valmistui nykyiseen muotoonsa 1495–1510, ensin sakaristo 1495, sitten itse kirkkosali 1500 ja viimeiseksi asehuone vuoden 1505 jälkeen. Kirkko kuuluu kolmanteen suomalaiseen kivikirkkosukupolveen, johon kuuluvat kirkot rakennettiin 1480–1560.[1] Kirkko on oletettavasti Hattulan kirkon jälkeen Hämeen vanhin kivikirkko ja yksi suurimmista keskiaikaisista kirkoistamme. Kansantarinan mukaan Hollolan kirkon rakensivat jättiläiset Hollo ja Martta[2]. Kirkko on kuuluisa hyvin säilyneistä puuveistoksista.",['1495–1510'],When was the Catholic church of Hollola built?,"The Catholic Church of Hollola, originally named after St. Mary, is the church of the Hollola parish and one of the most significant medieval monuments in the region",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the Catholic church of Hollola built?
English Context: The Catholic Church of Hollola, originally named after St. Mary, is the church of the Hollola parish and one of the most significant medieval monuments in the region",,1.537520408630371
fi-validation-281,Milloin Volvo on perustettu?,"

Volvo Group (; virallisesti Aktiebolaget Volvo, lyhenne AB Volvo) on ruotsalainen kuorma- ja linja-autojen, maanrakennuskoneiden ja merimoottoreiden valmistaja. Se perustettiin Göteborgissa, Ruotsissa vuonna 1927.",['1927'],When was Volvo founded?,"Volvo Group (; formally Aktiebolaget Volvo, abbreviated AB Volvo) is a Swedish manufacturer of trucks, buses, construction equipment, and marine engines. It was founded in Gothenburg, Sweden,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Volvo founded?
English Context: Volvo Group (; formally Aktiebolaget Volvo, abbreviated AB Volvo) is a Swedish manufacturer of trucks, buses, construction equipment, and marine engines. It was founded in Gothenburg, Sweden,",,1.4669091701507568
fi-validation-404,Ketkä pääasiassa omistavat Lehtisaaren osa-alueen?,"Lehtisaaren omistavat pääasiassa Helsingin ja Vantaan seurakunnat. Saari on todennäköisesti lahjoitettu katoliselle kirkolle ns. sielunmessulahjana, joka katolisen opin mukaan saattoi vapauttaa lahjoittajan kiirastulesta. Tällainen maaomistus palautettiin 1500-luvulla uskonpuhdistuksen yhteydessä yleensä kirkolta kruunulle, mutta Lehtisaari jäi tuntemattomasta syystä luterilaisen kirkon eikä valtion omistukseen. Lehtisaari kuuluikin vuosisatoja luontoisetuna Helsingin pitäjän kirkkoherran palkkaukseen. Alueliitosten seurauksena Lehtisaari jaettiin vuonna 1952 Helsingin pitäjän kirkon (nykyisin Vantaan seurakuntien) ja Helsingin seurakuntien kesken. Vanhan manttaalin mukaisesti Vantaan seurakuntayhtymä omistaa edelleen Lehtisaaren maa-alueesta 64,11% ja Helsingin seurakuntayhtymä 35,89%. Lehtisaaren tontit ja rakennusoikeudet on vuokrattu asunto-osakeyhtiöille ja liikekeskuksen osalta Liikekeskus Oy:lle. Poikkeuksen muodostaa osoitteessa Lehtisaarentie 14 oleva kiinteistö, jonka omistaa VVO ja Vantaan seurakuntayhtymän osoitteessa Liljasaarentie 1a myymä merenrantatontti, jolle on valmistumassa viiden asunnon pari-/rivitaloa. Useimpien nykyiset vuokrasopimukset päättyvät vuonna 2019, joiden jatkosta neuvotellaan seurakuntayhtymien kanssa. Ne ovat suunnitelleet tuntuvia korotuksia tonttivuokriin, jolloin joissain taloyhtiöissä vastike jopa yli kaksinkertaistuisi.[2] Helsingin kaupunki omistaa Lehtisaaren katualueet.[3] Seurakunnan omistus näkyy Lehtisaaren kaduston nimissä; yksi kaduista on esimerkiksi Pyhän Laurin tie. Seurakunnat saivat  saaren lahjoituksena virkistyskäyttöön, jossa osa saaresta on vieläkin.",['Helsingin ja Vantaan seurakunnat'],Who essentially owns the island area of Lehtisaari?,Lehtisaaren omistajat pääasiassa ovat Helsingin ja Vantaan seurakunnat. Saari on todenna koht,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who essentially owns the island area of Lehtisaari?
English Context: Lehtisaaren omistajat pääasiassa ovat Helsingin ja Vantaan seurakunnat. Saari on todenna koht",,1.6179323196411133
fi-validation-582,Milloin Miguel de Cervantes syntyi?,"
Miguel de Cervantes Saavedra (29. syyskuuta 1547 Alcalá de Henares – 23. huhtikuuta 1616 Madrid) oli espanjalainen kirjailija. Hänen tunnetuin teoksensa on Don Quijote (El ingenioso hidalgo Don Quijote de la Mancha, 1605/1615). ",['29. syyskuuta 1547'],When was Miguel de Cervantes born?,Miguel de Cervantes Saavedra (29 September 1547 – 23 April 1616) was a Spanish writer. His most famous work is Don Quixote,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Miguel de Cervantes born?
English Context: Miguel de Cervantes Saavedra (29 September 1547 – 23 April 1616) was a Spanish writer. His most famous work is Don Quixote",,1.4720470905303955
fi-validation-30,Mistä Saksa sain nimityksen Weimarin tasavalta?,"

Weimarin tasavalta () on historiantutkimuksessa käytetty nimitys Saksasta vuosien 1919 ja 1933 välisenä aikana, jolloin maa oli tasavalta. Virallisesti valtion nimi oli silloinkin Saksan valtakunta (Deutsches Reich). Aikakauden katsotaan alkaneen, kun Weimarin kaupungissa säädetty Saksan uusi perustuslaki 11. elokuuta 1919 astui voimaan Saksan kärsittyä tappion ensimmäisessä maailmansodassa. Weimarin tasavallan aika päättyi Adolf Hitlerin ja kansallissosialistien noustua valtaan ja lakkautettua maassa vallinneen demokratian.",['Weimarin kaupungissa säädetty Saksan uusi perustuslaki'],Where did Germany get its constitution from?,"Weimar's constitution () is used in historical research between the years 1919 and 1933, when the country was a republic. The official name of",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where did Germany get its constitution from?
English Context: Weimar's constitution () is used in historical research between the years 1919 and 1933, when the country was a republic. The official name of",,1.5002501010894775
fi-validation-360,Mikä joukkue pudotti VPS:n Euroopan liigan karsinnoista kaudella 2017-18?,"Pukin ja Brøndbyn kausi 2017–2018 alkoi edelliskausien tapaan Eurooppa-liigan karsintaotteluilla. Brøndby sai vastaansa 2. karsintakierroksella Veikkausliigassa pelanneen VPS:n.[41] Brøndby voitti otteluparin VPS:aa vastaan, mutta joukkue ei edennyt kuitenkaan Eurooppa-liigan lohkovaiheeseen. Pukki pelasi kolmessa Eurooppa-liigan karsintaottelussa ja teki niissä yhden maalin. Tanskan liigassa Pukki pelasi kaikissa 36 sarjaottelussa, joista 32 avauskokoonpanossa. Pukki teki 17 maalia ja hänen edellään Tanskan liigan maalipörssissä oli vain Hobron Pål Alexander Kirkevold. Pukki oli neljännen kerran peräkkäin Brøndbyn paras maalintekijä. Brøndby johti Tanskan liigaa kauden aikana useaan otteeseen, mutta joukkue jäi kuitenkin edelliskauden tapaan sarjassa toiseksi. Midtjylland voitti mestaruuden neljän pisteen erolla.[42] Brøndby eteni toistamiseen Parkenilla pelattuun Tanskan cupin finaaliin, jossa se kohtasi Silkeborgin. Brøndby voitti finaalin maalein 3–1 ja Tanskan cupin kaudella 2017–2018.[43] Brøndby pääsi seuraavan kauden Eurooppa-liigan karsintoihin. Pukki pelasi Brøndbyssä neljän kauden aikana yhteensä 130 Tanskan liigan ottelua ja teki niissä 55 maalia.",['Brøndby'],Which team dropped out of the European league's qualifying rounds during the 2017-18 season?,"In the 2017–2018 season, the Pukki and Brøndby controversy",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Which team dropped out of the European league's qualifying rounds during the 2017-18 season?
English Context: In the 2017–2018 season, the Pukki and Brøndby controversy",,1.5687739849090576
fi-validation-33,Mikä on Hondurasin pinta-ala?,"Pohjoisessa Honduras rajoittuu Karibianmereen ja etelässä Fonsecanlahteen Tyynellä valtamerellä. Hondurasin naapurimaat ovat Guatemala, El Salvador ja Nicaragua. Valtion pinta-ala on 112090 neliökilometriä.[4]",['112090 neliökilometriä'],What is the area of Honduras?,"In the north, Honduras borders the Caribbean Sea and to the east, it shares a border with Nicaragua. To the south and west, it is bordered by Guatemala and El Salvador respectively",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the area of Honduras?
English Context: In the north, Honduras borders the Caribbean Sea and to the east, it shares a border with Nicaragua. To the south and west, it is bordered by Guatemala and El Salvador respectively",,1.4692347049713135
fi-validation-31,Minä vuonna Adolfo González on syntynyt?,"
Don Adolfo Suárez González, Suarezin herttua, Espanjan grande (25. syyskuuta 1932 – 23. maaliskuuta 2014[1]) oli espanjalainen lakimies ja poliitikko. Hän toimi vuosina 1976–1981 Espanjan pääministerinä. Kesäkuussa 1977 hänen johtamansa Demokraattisen keskustan unioni voitti maan ensimmäiset parlamenttivaalit ja hänestä tuli ensimmäinen demokraattisesti valittu pääministeri caudillo Francisco Francon kuoleman jälkeen.",['1932'],Was Adolfo González born in 1932?,"Don Adolfo Suárez González, Suarezin herttua, Espanjan grande (25. syyskuuta 1932 – 2",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Was Adolfo González born in 1932?
English Context: Don Adolfo Suárez González, Suarezin herttua, Espanjan grande (25. syyskuuta 1932 – 2",,1.4811358451843262
fi-validation-654,Mikä on Joensuun asukasluku?,"Vuoden 2017 lopussa Joensuussa oli 76 067 asukasta, joista 67 051 asui taajamissa, 8 187 haja-asutusalueilla ja 829 asukkaan asuinpaikan koordinaatit eivät olleet tiedossa. Taajama-aste lasketaan niistä asukkaista, joiden asuinpaikan koordinaatit ovat tiedossa; Joensuun taajama-aste on 89,1 %.[1] Joensuun taajamaväestö jakautuu 11 eri taajaman kesken:[2]",['76 067'],What is the population of Joensuu?,"In the end of 2017 there were 76,067 inhabitants in Joensuu, of whom 67,051 lived",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the population of Joensuu?
English Context: In the end of 2017 there were 76,067 inhabitants in Joensuu, of whom 67,051 lived",,1.4791843891143799
fi-validation-713,Milloin Pokemon on luotu?,"Pokémon () on japanilainen tuotesarja. Se sai alkunsa Satoshi Tajirin kehittämästä, vuonna 1996 Nintendon Game Boy:lle julkaistusta videoroolipelistä. Sana ”Pokémon” on lyhenne sanoista ”pocket monsters”, ”taskuhirviöt”. Peleissä on satoja erilaisia Pokémon-hahmoja ja tavoitteena on kerätä jokainen niistä ja kouluttaa hahmoista hyvä tiimi. Tuotesarjaan kuuluu videopelien lisäksi keräilykorttipeli, anime, manga ja lukuisia muita tuotteita. Tunnetuin Pokémon-hahmo on sarjan maskotti, keltainen sähköhiiriolento Pikachu.[1]
Brändiä hallitsee ja lisensoi The Pokemon Company, josta Nintendo omistaa 32 %.[2]
Nimi ""Pokémon"" ja hahmojen nimet yms. ovat Nintendon tavaramerkkejä.[3]",['vuonna 1996'],When was Pokémon created?,"Pokémon is a Japanese media franchise that was created by Satoshi Tajiri in 1996 for Nintendo's Game Boy system. The name comes from the combination of the English words ""pocket",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Pokémon created?
English Context: Pokémon is a Japanese media franchise that was created by Satoshi Tajiri in 1996 for Nintendo's Game Boy system. The name comes from the combination of the English words ""pocket",,1.5059120655059814
fi-validation-719,Kuinka kives syövän voi havaita?,"Kivessyövän yleisin ensioire on toisen kiveksen suureneminen (ilmenee myös kiveskohjussa). Kiveksessä voi olla kyhmy, tai kives voi kovettua. Usein kivessyöpään liittyy myös veren esiintyminen siemennesteessä. Yksi kivessyövän oireista on kiveskipu, vaikka kivessyöpä voi usein olla myös kivuton.","['toisen kiveksen suureneminen (ilmenee myös kiveskohjussa). Kiveksessä voi olla kyhmy, tai kives voi kovettua. Usein kivessyöpään liittyy myös veren esiintyminen siemennesteessä. Yksi kivessyövän oireista on kiveskipu, vaikka kivessyöpä voi usein olla myös kivuton']",How can a stone be seen?,The most common form of a stone's impact is the enlargement of the other stone (which also occurs in the stone bed). A stone may be smooth or a stone may have been,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How can a stone be seen?
English Context: The most common form of a stone's impact is the enlargement of the other stone (which also occurs in the stone bed). A stone may be smooth or a stone may have been",,1.4773058891296387
fi-validation-608,Kuka Kleon oli?,"Perikleen kuoleman myötä Ateena oli menettänyt selvän johtohahmonsa. Uutta sotaisampaa linjaa alkoi ajaa Perikleen suurin vastustaja Kleon. Ateenan strategia muuttui tämän jälkeen paljon aggressiivisemmaksi, ja vuonna 427 eaa. ateenalainen strategi Nikias valtasi Minoan saaren, jolta saattoi saartaa Megaran sataman.[12]",['Perikleen suurin vastustaja'],Who was Kleon?,"After the death of Pericles, Athens lost its self-confidence and became more aggressive. A new military line began to be used by the Athenians, led by Kleon. After this",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who was Kleon?
English Context: After the death of Pericles, Athens lost its self-confidence and became more aggressive. A new military line began to be used by the Athenians, led by Kleon. After this",,1.473531723022461
fi-validation-411,Mikä oli ensimäinen junarata Suomessa?,"
Suomen rataverkon historian voidaan katsoa ulottuvan ainakin maaliskuun 20. 1849, jolloin tie- ja vesirakennuslaitoksen päällikkö eversti Alfred Stjernvall ehdotti hevosvetoisen rautatien rakentamista Helsingistä Turkhautaan. Rata olisi ylittänyt Salpausselät ja yhdistänyt maan pääkaupungin purjehduskelpoiseen Järvi-Suomeen. Kenraalikuvernööri määräsi asiaa tutkittavaksi, ja vuonna 1851 valmistui suunnitelma veturirautatien rakentamisesta Helsingistä Hämeenlinnaan.[1] Tälle välille avattiinkin vuonna 1862 Suomen rataverkon ensimmäinen rataosuus, joka on nykyään osa Suomen päärataa.[2] 1800-luvun lopulla junat oli Suomessa suunniteltu kulkemaan vain 25 kilometriä tunnissa, joten matkanteko oli hidasta mutta silti hevoskyytiä nopeampaa.",['Helsingistä Hämeenlinnaan'],What was the first railway line in Finland?,"The history of Finnish railways can be traced back at least to May 20, 1849, when the Chief Engineer of the Road and Bridge Department,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What was the first railway line in Finland?
English Context: The history of Finnish railways can be traced back at least to May 20, 1849, when the Chief Engineer of the Road and Bridge Department,",,1.5147449970245361
fi-validation-741,Paljonko Jehovalaisia uusia kastettuja arvioidaan olevan vuosittain?,"
Maailmanlaajuisesti uusia kastettuja on 250000–300000 vuosittain. Vuonna 2014 kastettiin 275581 jäsentä.[22] Aktiivisten julistajien kuukausittaiseksi huipuksi ilmoitetaan vuonna 2015 yli 8,2 miljoonaa, ja heitä oli 240 maassa. Julistajat raportoivat saarnaamistyötä kautta maailman 1933473968 tuntia. He johtivat keskimäärin 9708968:aa maksutonta raamatuntutkiskelua.[23]",['250000–300000'],How many new converts are there each year?,"Globally, there are 250,000–300,000 new conversions each year. In 2014,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How many new converts are there each year?
English Context: Globally, there are 250,000–300,000 new conversions each year. In 2014,",,1.4985854625701904
fi-validation-446,Minkä ikäisenä Martina Hingis alkoi pelaamaan tennistä?,Martina aloitti tennispallojen lyömisen jo kahden vuoden iässä ja neljän vanhana hän pelasi ensimmäisessä turnauksessaan. Vuonna 1993 Hingisistä tuli kaikkien aikojen nuorin Grand Slamin juniorisarjan voittaja hänen valloittaessaan 12-vuotiaana junioreiden kaksinpelikruunun Roland Garrosissa. Seuraavana vuonna hän puolusti mestaruuttaan menestyksekkäästi ja voitti myös Wimbledonissa. Hingis oli jo tällöin maailman junioriykkönen.,['kahden vuoden'],What age was Martina Hingis when she started playing tennis?,Martina began playing tennis at the age of two and was competing in tournaments by the time she was four. She won the singles title at the French Open juniors event,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What age was Martina Hingis when she started playing tennis?
English Context: Martina began playing tennis at the age of two and was competing in tournaments by the time she was four. She won the singles title at the French Open juniors event",,1.4792554378509521
fi-validation-265,Mikä oli Väinö Riikkilän ensimmäinen kirja?,"Ensimmäinen kirja Pertsa ja Kilu valmistui 1948, mutta se ilmestyi vasta 1951. Kuuden Pertsa ja Kilu -kirjan kasvutarina on poikien siirtyminen kodista aivan sananmukaisestikin avarimmille vesille, ja haaveilu merimieheksi ryhtymisestä korvautui veneen hankkimisella ja ylipäätään vastuunotolla. 1970-luvulla Pertsa ja Kilu -kirjoista tehtiin Vili Auvisen ohjaama televisiosarja. Vuonna 2000 Taavi Vartia teki uuden televisiosarjan Pertsasta ja Kilusta, mutta se ei perustunut Riikkilän teksteihin.",['Pertsa ja Kilu'],What was Väinö Riikkilä's first book?,"The first book of Pertsa and Kilu was ready in 1948, but it was published only in 1951.",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What was Väinö Riikkilä's first book?
English Context: The first book of Pertsa and Kilu was ready in 1948, but it was published only in 1951.",,1.5024926662445068
fi-validation-213,Mistä sana algoritmi tulee?,Sana algoritmi tulee persialaisen matemaatikon ja tähtitieteilijän Muhammed ibn-Musa al-Khwarizmin nimestä.,['persialaisen matemaatikon ja tähtitieteilijän Muhammed ibn-Musa al-Khwarizmin nimestä'],What does the word algorithm come from?,The word algorithm comes from the Persian mathematician and astronomer Muhammad ibn Musa al-Khwarizmi's name.,"The word ""algorithm"" originates from the name of",[SP_Extract_Error_LRL_A],,,,"English Question: What does the word algorithm come from?
English Context: The word algorithm comes from the Persian mathematician and astronomer Muhammad ibn Musa al-Khwarizmi's name.
English Answer: The word ""algorithm"" originates from the name of",,1.4559557437896729
fi-validation-324,Milloin maalaisliitto perustettiin?,"Suomen Keskusta (yleiskielessä keskusta,[1] lyhenne Kesk.,[2] ) on suomalainen puolue. Vuonna 1906 perustetun puolueen nimenä oli Maalaisliitto (lyh. ML) vuoteen 1964 asti ja sen jälkeen Keskustapuolue vuoteen 1988 asti, jolloin otettiin käyttöön nykyinen nimi.",['1906'],When was the Rural League founded?,"The Finnish Centre Party (Finnish: Suomen Keskusta, yleiskielissä keskusta, lyhenne Kesk.,[2] ) is a Finnish",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the Rural League founded?
English Context: The Finnish Centre Party (Finnish: Suomen Keskusta, yleiskielissä keskusta, lyhenne Kesk.,[2] ) is a Finnish",,1.4757764339447021
fi-validation-622,Mikä on Sisilian pinta-ala?,"

Sisilia (italiaksi ja sisiliaksi Sicilia) on Välimeren suurin saari Italiassa. Saaren koko on 25700 neliökilometriä, ja siellä asuu runsaat viisi miljoonaa ihmistä. Kapeimmillaan vain 3,3 kilometrin levyinen Messinansalmi erottaa Sisilian Apenniinien niemimaasta.[1] Saari lähisaarineen muodostaa Sisilian hallinnollisen alueen, joka on jaettu yhdeksään maakuntatason alueeseen.",['25700 neliökilometriä'],What is the area of Sicily?,"Sisilia (italianized as Sicilia), is the largest island in the Mediterranean Sea. The total area of the island is 25,700 square kilometres (9",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the area of Sicily?
English Context: Sisilia (italianized as Sicilia), is the largest island in the Mediterranean Sea. The total area of the island is 25,700 square kilometres (9",,1.4800186157226562
