id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
fi-validation-689,Missä maassa Osama Bin Laden tapettiin?,"Osama bin Laden (koko nimeltään , Usāma ibn Muḥammad ibn `Awad ibn Lādin) (10. maaliskuuta 1957 Riad, Saudi-Arabia – 2. toukokuuta 2011 Abbottabad, Pakistan[1][2]) oli saudiarabialainen terroristi, terroristijärjestö al-Qaidan perustaja ja johtaja, joka tunnetaan syyskuun 11. päivän terroritekojen epäiltynä suunnittelijana. FBI ei näytön puutteesta johtuen etsintäkuuluttanut häntä kyseisistä iskuista. Osama bin Laden itse kiisti osallisuutensa,[3] mutta myöhemmin otti vastuun niistä.[4][5][6]",['Pakistan'],Where was Osama Bin Laden killed?,"'Osama bin Laden (full name, Usāma ibn Muḥammad ibn `Awad ibn Lādin) (10 March 1957 –",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Osama Bin Laden killed?
English Context: 'Osama bin Laden (full name, Usāma ibn Muḥammad ibn `Awad ibn Lādin) (10 March 1957 –",,1.573455810546875
fi-validation-326,Mikä on polaroidi?,"Polaroid on yleisesti tunnettu nimitys kaikille pikakameroille ja niiden tuottamille valkoreunuksisille valokuville. Sen lisäksi englanninkielisissä maissa kamera tunnetaan myös nimellä land camera viitaten Polaroid-yrityksen perustajaan ja yhteen sen tärkeimmistä tutkijoista, Edwin H. Landiin. ",['yleisesti tunnettu nimitys kaikille pikakameroille ja niiden tuottamille valkoreunuksisille valokuville'],What is a polaroid?,"Polaroid is a well-known term for all instant cameras and their resulting pictures. In English-speaking countries, the term ""land camera"" is also used, referring to the company",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is a polaroid?
English Context: Polaroid is a well-known term for all instant cameras and their resulting pictures. In English-speaking countries, the term ""land camera"" is also used, referring to the company",,1.5421595573425293
fi-validation-680,Milloin Steam julkaistiin?,"Vuonna 2003 julkaistu Steam oli alkujaan vain Windowsille suunniteltu pelijakelualusta Valven omille peleille.[6] Vuonna 2005 palveluun lisättiin muidenkin tekemiä pelejä. Suurista pelijulkaisijoista id Software, Eidos Interactive ja Capcom lisäsivät omat pelinsä Steamin valikoimaan vuonna 2007.",['2003'],When was Steam released?,"In 2003, Steam was initially released only as a Windows-based game distribution platform by Valve for their own games[6]. In 2005, the service",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Steam released?
English Context: In 2003, Steam was initially released only as a Windows-based game distribution platform by Valve for their own games[6]. In 2005, the service",,1.5428838729858398
fi-validation-49,Missä Virrat sijaitsee?,"
Virrat () on Suomen kaupunki, joka sijaitsee Pirkanmaan maakunnassa. Kunta perustettiin vuoden 1868 alussa, perustamispäätös tehtiin vuonna 1867. Virrat muuttui maalaiskunnasta kauppalaksi 1. tammikuuta 1974, ja kauppalasta kaupungiksi 1. tammikuuta 1977. Virrat kuului aiemmin Vaasan lääniin, josta se siirrettiin Hämeen lääniin vuoden 1969 alussa. Virroilla asuu  ihmistä,[1] ja sen pinta-ala on km2, josta km2 on vesistöjä.[2] Väestötiheys on Expression error: Unrecognized punctuation character ""["". asukasta/km2.",['Pirkanmaan maakunnassa'],Where are the cities of Virrat located?,"Virrat is a city and municipality in Finland. It was established as a municipality on January 1, 1868, although it was founded in 1",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where are the cities of Virrat located?
English Context: Virrat is a city and municipality in Finland. It was established as a municipality on January 1, 1868, although it was founded in 1",,1.5710861682891846
fi-validation-286,Missä sijaitsee Brian Cloughin ja Peter Taylorin patsas?,Derby County ilmoitti 2009 pystyttävänsä Cloughin ja Taylor patsaan Pride Park Stadiumin ulkopuolelle.[6] Patsas paljastettiin elokuussa 2010.,['Pride Park Stadiumin ulkopuolelle'],Where is Brian Clough's and Peter Taylor's patsa located?,"Derby County announced in 2009 that they would be moving their patsa, or home ground, to the Pride Park Stadium's",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where is Brian Clough's and Peter Taylor's patsa located?
English Context: Derby County announced in 2009 that they would be moving their patsa, or home ground, to the Pride Park Stadium's",,1.5349242687225342
fi-validation-168,Mikä on maailman korkein torni 2018?,"
Jeddah Tower (, Burj Jidda; ; suom. Jeddan torni), aiemmalta nimeltään Kingdom Tower, on Jeddaan Saudi-Arabiaan rakenteilla oleva pilvenpiirtäjä.[1][2] Kilometrin korkuiseksi tarkoitettu Jeddah Tower tulisi valmistuttuaan olemaan maailman korkein rakennus, ja 828-metrinen Burj Khalifa jäisi toiseksi.[2] Arkkitehti Adrian Smithin suunnitteleman rakennuksen oli alun perin tarkoitus valmistua 2017, mutta arvioitu valmistumisaika on nyttemmin vuosi 2020. Syyskuussa 2018 kerroksia on 47, alle kolmannes, eikä työmaalla näy toimintaa. Rakennussuunnitelma julkistettiin 2004, ja rakennustyöt aloitettiin 2013[3][1]",['Burj Khalifa'],What is the tallest tower in the world as of 2018?,"Jeddah Tower, formerly known as Kingdom Tower, is a megatower under construction in Jeddah, Saudi Arabia. When completed, it will",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the tallest tower in the world as of 2018?
English Context: Jeddah Tower, formerly known as Kingdom Tower, is a megatower under construction in Jeddah, Saudi Arabia. When completed, it will",,1.5786876678466797
fi-validation-220,Mikä on kalasääsken elinalue?,"Sääksi eli kalasääski[1], vanhemmalta nimeltään kalasääksi[2], (Pandion haliaetus) on suurikokoinen petolintu, joka elää järvialueilla ja merenrannikoilla. Saaristossa levinneisyys rajoittuu sisä- ja välisaaristoon.",['järvialueilla ja merenrannikoilla. Saaristossa levinneisyys rajoittuu sisä- ja välisaaristoon'],What is the habitat of the sea eagle?,"'The sea eagle, also known as the golden eagle or bonelli's eagle (Aquila chrysaetos), is a large bird of prey of the family Accip",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the habitat of the sea eagle?
English Context: 'The sea eagle, also known as the golden eagle or bonelli's eagle (Aquila chrysaetos), is a large bird of prey of the family Accip",,1.5390350818634033
fi-validation-618,Mihin Sidney Reilly kuoli?,"Sidney George Reilly (oikea nimi Salomon tai Sigmund Rosenblum) (24. maaliskuuta 1873 H’erson tai 24. maaliskuuta 1874 Odessa – 5. marraskuuta 1925 Moskovan lähistöllä) oli Ukrainassa syntynyt seikkailija, huijari ja vakoilija, joka oli Englannin tiedustelupalvelun SIS:n (Secret Intelligence Service) palveluksessa 1900-luvun alussa. Reilly sai mainetta 1920-luvulla kun hänen ystävänsä, englantilainen diplomaatti ja toimittaja sir Bruce Lockhart kirjoitti kuvauksen heidän yrityksestään kaataa Vladimir Leninin bolševikkihallitus kesällä 1918. Reilly vangittiin vuonna 1925 vakoiluretkellään Neuvostoliitossa, johon hänet oli houkuteltu Neuvostoliiton turvallisuuspoliisi OGPU:n soluttaman valejärjestön ”operaatio Trustin” avulla. Hänet teloitettiin vakoilusta, mutta lännessä hänen kohtalonsa pysyi pitkään epäselvänä. Reillyn kuoleman jälkeen julkaistiin London Evening Standard -lehdessä artikkelisarja otsikolla Master Spy, jossa hänen vaiheitaan kuvattiin ihailevaan sävyyn. Väitetään myös, että James Bond -kirjojen tekijä Ian Fleming käytti Reillyä hahmonsa esikuvana.",['Hänet teloitettiin vakoilusta'],What did Sidney Reilly die of?,Sidney George Reilly (born Salomon or Sigmund Rosenblum) (24 March 1873 in H'erson or 24 March 1874 in Odessa,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What did Sidney Reilly die of?
English Context: Sidney George Reilly (born Salomon or Sigmund Rosenblum) (24 March 1873 in H'erson or 24 March 1874 in Odessa",,1.6242156028747559
fi-validation-515,Milloin Hollolan keskiaikainen kivikirkko on rakennettu?,"

Hollolan keskiaikainen kivikirkko, katolisella ajalla nimetty Pyhän Marian kirkoksi, on Hollolan seurakunnan kirkko ja Päijät-Hämeen alueen tärkeimpiä keskiaikaisia muistomerkkejä. Kirkossa on 550 istumapaikkaa, ja se on Suomen keskiaikaisista seurakuntakirkoista kolmanneksi suurin. Kirkko valmistui nykyiseen muotoonsa 1495–1510, ensin sakaristo 1495, sitten itse kirkkosali 1500 ja viimeiseksi asehuone vuoden 1505 jälkeen. Kirkko kuuluu kolmanteen suomalaiseen kivikirkkosukupolveen, johon kuuluvat kirkot rakennettiin 1480–1560.[1] Kirkko on oletettavasti Hattulan kirkon jälkeen Hämeen vanhin kivikirkko ja yksi suurimmista keskiaikaisista kirkoistamme. Kansantarinan mukaan Hollolan kirkon rakensivat jättiläiset Hollo ja Martta[2]. Kirkko on kuuluisa hyvin säilyneistä puuveistoksista.",['1495–1510'],When was the central church of Hollola built?,"The Central Church of Hollola, currently known as the Church of St. Mary, is the church of the Catholic community of Hollola and one of the most significant",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the central church of Hollola built?
English Context: The Central Church of Hollola, currently known as the Church of St. Mary, is the church of the Catholic community of Hollola and one of the most significant",,1.6093406677246094
fi-validation-281,Milloin Volvo on perustettu?,"

Volvo Group (; virallisesti Aktiebolaget Volvo, lyhenne AB Volvo) on ruotsalainen kuorma- ja linja-autojen, maanrakennuskoneiden ja merimoottoreiden valmistaja. Se perustettiin Göteborgissa, Ruotsissa vuonna 1927.",['1927'],When was Volvo founded?,"'Volvo Group (; formally Aktiebolaget Volvo, abbreviated AB Volvo) is a Swedish manufacturer of trucks, buses, construction equipment, and marine engines. It was founded in Gothenburg,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Volvo founded?
English Context: 'Volvo Group (; formally Aktiebolaget Volvo, abbreviated AB Volvo) is a Swedish manufacturer of trucks, buses, construction equipment, and marine engines. It was founded in Gothenburg,",,1.551401138305664
fi-validation-404,Ketkä pääasiassa omistavat Lehtisaaren osa-alueen?,"Lehtisaaren omistavat pääasiassa Helsingin ja Vantaan seurakunnat. Saari on todennäköisesti lahjoitettu katoliselle kirkolle ns. sielunmessulahjana, joka katolisen opin mukaan saattoi vapauttaa lahjoittajan kiirastulesta. Tällainen maaomistus palautettiin 1500-luvulla uskonpuhdistuksen yhteydessä yleensä kirkolta kruunulle, mutta Lehtisaari jäi tuntemattomasta syystä luterilaisen kirkon eikä valtion omistukseen. Lehtisaari kuuluikin vuosisatoja luontoisetuna Helsingin pitäjän kirkkoherran palkkaukseen. Alueliitosten seurauksena Lehtisaari jaettiin vuonna 1952 Helsingin pitäjän kirkon (nykyisin Vantaan seurakuntien) ja Helsingin seurakuntien kesken. Vanhan manttaalin mukaisesti Vantaan seurakuntayhtymä omistaa edelleen Lehtisaaren maa-alueesta 64,11% ja Helsingin seurakuntayhtymä 35,89%. Lehtisaaren tontit ja rakennusoikeudet on vuokrattu asunto-osakeyhtiöille ja liikekeskuksen osalta Liikekeskus Oy:lle. Poikkeuksen muodostaa osoitteessa Lehtisaarentie 14 oleva kiinteistö, jonka omistaa VVO ja Vantaan seurakuntayhtymän osoitteessa Liljasaarentie 1a myymä merenrantatontti, jolle on valmistumassa viiden asunnon pari-/rivitaloa. Useimpien nykyiset vuokrasopimukset päättyvät vuonna 2019, joiden jatkosta neuvotellaan seurakuntayhtymien kanssa. Ne ovat suunnitelleet tuntuvia korotuksia tonttivuokriin, jolloin joissain taloyhtiöissä vastike jopa yli kaksinkertaistuisi.[2] Helsingin kaupunki omistaa Lehtisaaren katualueet.[3] Seurakunnan omistus näkyy Lehtisaaren kaduston nimissä; yksi kaduista on esimerkiksi Pyhän Laurin tie. Seurakunnat saivat  saaren lahjoituksena virkistyskäyttöön, jossa osa saaresta on vieläkin.",['Helsingin ja Vantaan seurakunnat'],Who are the main owners of the island area of Lehtisaari?,The owners of Lehtisaari are primarily the Catholic Church of Helsinki and the Catholic Church of Vantaa. The island was presumably dedicated to the Catholic,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who are the main owners of the island area of Lehtisaari?
English Context: The owners of Lehtisaari are primarily the Catholic Church of Helsinki and the Catholic Church of Vantaa. The island was presumably dedicated to the Catholic",,1.6800777912139893
fi-validation-582,Milloin Miguel de Cervantes syntyi?,"
Miguel de Cervantes Saavedra (29. syyskuuta 1547 Alcalá de Henares – 23. huhtikuuta 1616 Madrid) oli espanjalainen kirjailija. Hänen tunnetuin teoksensa on Don Quijote (El ingenioso hidalgo Don Quijote de la Mancha, 1605/1615). ",['29. syyskuuta 1547'],When was Miguel de Cervantes born?,"Miguel de Cervantes Saavedra (29 September 1547, Alcalá de Henares – 23 April 1616, Madrid) was a Spanish writer. His",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Miguel de Cervantes born?
English Context: Miguel de Cervantes Saavedra (29 September 1547, Alcalá de Henares – 23 April 1616, Madrid) was a Spanish writer. His",,1.5397207736968994
fi-validation-30,Mistä Saksa sain nimityksen Weimarin tasavalta?,"

Weimarin tasavalta () on historiantutkimuksessa käytetty nimitys Saksasta vuosien 1919 ja 1933 välisenä aikana, jolloin maa oli tasavalta. Virallisesti valtion nimi oli silloinkin Saksan valtakunta (Deutsches Reich). Aikakauden katsotaan alkaneen, kun Weimarin kaupungissa säädetty Saksan uusi perustuslaki 11. elokuuta 1919 astui voimaan Saksan kärsittyä tappion ensimmäisessä maailmansodassa. Weimarin tasavallan aika päättyi Adolf Hitlerin ja kansallissosialistien noustua valtaan ja lakkautettua maassa vallinneen demokratian.",['Weimarin kaupungissa säädetty Saksan uusi perustuslaki'],From where did we get the term Weimar Republic?,"The Weimar Republic was an unofficial name given to the German state between 1919 and 1933, when it was a republic. Officially,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: From where did we get the term Weimar Republic?
English Context: The Weimar Republic was an unofficial name given to the German state between 1919 and 1933, when it was a republic. Officially,",,1.5707447528839111
fi-validation-360,Mikä joukkue pudotti VPS:n Euroopan liigan karsinnoista kaudella 2017-18?,"Pukin ja Brøndbyn kausi 2017–2018 alkoi edelliskausien tapaan Eurooppa-liigan karsintaotteluilla. Brøndby sai vastaansa 2. karsintakierroksella Veikkausliigassa pelanneen VPS:n.[41] Brøndby voitti otteluparin VPS:aa vastaan, mutta joukkue ei edennyt kuitenkaan Eurooppa-liigan lohkovaiheeseen. Pukki pelasi kolmessa Eurooppa-liigan karsintaottelussa ja teki niissä yhden maalin. Tanskan liigassa Pukki pelasi kaikissa 36 sarjaottelussa, joista 32 avauskokoonpanossa. Pukki teki 17 maalia ja hänen edellään Tanskan liigan maalipörssissä oli vain Hobron Pål Alexander Kirkevold. Pukki oli neljännen kerran peräkkäin Brøndbyn paras maalintekijä. Brøndby johti Tanskan liigaa kauden aikana useaan otteeseen, mutta joukkue jäi kuitenkin edelliskauden tapaan sarjassa toiseksi. Midtjylland voitti mestaruuden neljän pisteen erolla.[42] Brøndby eteni toistamiseen Parkenilla pelattuun Tanskan cupin finaaliin, jossa se kohtasi Silkeborgin. Brøndby voitti finaalin maalein 3–1 ja Tanskan cupin kaudella 2017–2018.[43] Brøndby pääsi seuraavan kauden Eurooppa-liigan karsintoihin. Pukki pelasi Brøndbyssä neljän kauden aikana yhteensä 130 Tanskan liigan ottelua ja teki niissä 55 maalia.",['Brøndby'],Which team did VPS: lose to in the European League's qualifying rounds during the 2017-18 season?,"During the 2017–2018 season, the match",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Which team did VPS: lose to in the European League's qualifying rounds during the 2017-18 season?

English Context: During the 2017–2018 season, the match",,1.6329748630523682
fi-validation-33,Mikä on Hondurasin pinta-ala?,"Pohjoisessa Honduras rajoittuu Karibianmereen ja etelässä Fonsecanlahteen Tyynellä valtamerellä. Hondurasin naapurimaat ovat Guatemala, El Salvador ja Nicaragua. Valtion pinta-ala on 112090 neliökilometriä.[4]",['112090 neliökilometriä'],What is the area of Honduras?,"In the north, Honduras borders the Caribbean Sea and the Gulf of Mexico, and shares its western border with Guatemala and its eastern border with Nicaragua. The country's total area is",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the area of Honduras?
English Context: In the north, Honduras borders the Caribbean Sea and the Gulf of Mexico, and shares its western border with Guatemala and its eastern border with Nicaragua. The country's total area is",,1.535022258758545
fi-validation-31,Minä vuonna Adolfo González on syntynyt?,"
Don Adolfo Suárez González, Suarezin herttua, Espanjan grande (25. syyskuuta 1932 – 23. maaliskuuta 2014[1]) oli espanjalainen lakimies ja poliitikko. Hän toimi vuosina 1976–1981 Espanjan pääministerinä. Kesäkuussa 1977 hänen johtamansa Demokraattisen keskustan unioni voitti maan ensimmäiset parlamenttivaalit ja hänestä tuli ensimmäinen demokraattisesti valittu pääministeri caudillo Francisco Francon kuoleman jälkeen.",['1932'],When was Adolfo González born?,"Don Adolfo Suárez González, son of Suárez Góngora, was a Spanish statesman and politician. He served as Prime Minister of Spain from 1976 to 198",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Adolfo González born?
English Context: Don Adolfo Suárez González, son of Suárez Góngora, was a Spanish statesman and politician. He served as Prime Minister of Spain from 1976 to 198",,1.553260087966919
fi-validation-654,Mikä on Joensuun asukasluku?,"Vuoden 2017 lopussa Joensuussa oli 76 067 asukasta, joista 67 051 asui taajamissa, 8 187 haja-asutusalueilla ja 829 asukkaan asuinpaikan koordinaatit eivät olleet tiedossa. Taajama-aste lasketaan niistä asukkaista, joiden asuinpaikan koordinaatit ovat tiedossa; Joensuun taajama-aste on 89,1 %.[1] Joensuun taajamaväestö jakautuu 11 eri taajaman kesken:[2]",['76 067'],What is the population of Joensuu?,"In the end of 2017 there were 76,067 inhabitants in Joensuu, out of which 67,051",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the population of Joensuu?
English Context: In the end of 2017 there were 76,067 inhabitants in Joensuu, out of which 67,051",,1.5540900230407715
fi-validation-713,Milloin Pokemon on luotu?,"Pokémon () on japanilainen tuotesarja. Se sai alkunsa Satoshi Tajirin kehittämästä, vuonna 1996 Nintendon Game Boy:lle julkaistusta videoroolipelistä. Sana ”Pokémon” on lyhenne sanoista ”pocket monsters”, ”taskuhirviöt”. Peleissä on satoja erilaisia Pokémon-hahmoja ja tavoitteena on kerätä jokainen niistä ja kouluttaa hahmoista hyvä tiimi. Tuotesarjaan kuuluu videopelien lisäksi keräilykorttipeli, anime, manga ja lukuisia muita tuotteita. Tunnetuin Pokémon-hahmo on sarjan maskotti, keltainen sähköhiiriolento Pikachu.[1]
Brändiä hallitsee ja lisensoi The Pokemon Company, josta Nintendo omistaa 32 %.[2]
Nimi ""Pokémon"" ja hahmojen nimet yms. ovat Nintendon tavaramerkkejä.[3]",['vuonna 1996'],When was Pokemon created?,"'Pokémon () is a Japanese media franchise that was created by Satoshi Tajiri in 1996 for Nintendo. The franchise centers on fictional creatures called ""Pokémon"" who can be captured",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Pokemon created?
English Context: 'Pokémon () is a Japanese media franchise that was created by Satoshi Tajiri in 1996 for Nintendo. The franchise centers on fictional creatures called ""Pokémon"" who can be captured",,1.5767648220062256
fi-validation-719,Kuinka kives syövän voi havaita?,"Kivessyövän yleisin ensioire on toisen kiveksen suureneminen (ilmenee myös kiveskohjussa). Kiveksessä voi olla kyhmy, tai kives voi kovettua. Usein kivessyöpään liittyy myös veren esiintyminen siemennesteessä. Yksi kivessyövän oireista on kiveskipu, vaikka kivessyöpä voi usein olla myös kivuton.","['toisen kiveksen suureneminen (ilmenee myös kiveskohjussa). Kiveksessä voi olla kyhmy, tai kives voi kovettua. Usein kivessyöpään liittyy myös veren esiintyminen siemennesteessä. Yksi kivessyövän oireista on kiveskipu, vaikka kivessyöpä voi usein olla myös kivuton']",How can you tell if a stone is smooth?,The most common way to tell if a stone is smooth is by observing if it has been worn down by another larger stone (this is also visible in a rock bed,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How can you tell if a stone is smooth?
English Context: The most common way to tell if a stone is smooth is by observing if it has been worn down by another larger stone (this is also visible in a rock bed",,1.5447556972503662
fi-validation-608,Kuka Kleon oli?,"Perikleen kuoleman myötä Ateena oli menettänyt selvän johtohahmonsa. Uutta sotaisampaa linjaa alkoi ajaa Perikleen suurin vastustaja Kleon. Ateenan strategia muuttui tämän jälkeen paljon aggressiivisemmaksi, ja vuonna 427 eaa. ateenalainen strategi Nikias valtasi Minoan saaren, jolta saattoi saartaa Megaran sataman.[12]",['Perikleen suurin vastustaja'],Who was Kleon?,"After Kleon's death, Atena had lost her independent command. A new line of battle began as Kleon's greatest opponent drove Pericles' forces. Atena's strategy changed significantly",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who was Kleon?
English Context: After Kleon's death, Atena had lost her independent command. A new line of battle began as Kleon's greatest opponent drove Pericles' forces. Atena's strategy changed significantly",,1.5462288856506348
fi-validation-411,Mikä oli ensimäinen junarata Suomessa?,"
Suomen rataverkon historian voidaan katsoa ulottuvan ainakin maaliskuun 20. 1849, jolloin tie- ja vesirakennuslaitoksen päällikkö eversti Alfred Stjernvall ehdotti hevosvetoisen rautatien rakentamista Helsingistä Turkhautaan. Rata olisi ylittänyt Salpausselät ja yhdistänyt maan pääkaupungin purjehduskelpoiseen Järvi-Suomeen. Kenraalikuvernööri määräsi asiaa tutkittavaksi, ja vuonna 1851 valmistui suunnitelma veturirautatien rakentamisesta Helsingistä Hämeenlinnaan.[1] Tälle välille avattiinkin vuonna 1862 Suomen rataverkon ensimmäinen rataosuus, joka on nykyään osa Suomen päärataa.[2] 1800-luvun lopulla junat oli Suomessa suunniteltu kulkemaan vain 25 kilometriä tunnissa, joten matkanteko oli hidasta mutta silti hevoskyytiä nopeampaa.",['Helsingistä Hämeenlinnaan'],What was the first railway line in Finland?,"The history of Finnish railways can be traced back to at least May 20, 1849, when the Chief Engineer of the Road and Bridge Department,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What was the first railway line in Finland?
English Context: The history of Finnish railways can be traced back to at least May 20, 1849, when the Chief Engineer of the Road and Bridge Department,",,1.587489366531372
fi-validation-741,Paljonko Jehovalaisia uusia kastettuja arvioidaan olevan vuosittain?,"
Maailmanlaajuisesti uusia kastettuja on 250000–300000 vuosittain. Vuonna 2014 kastettiin 275581 jäsentä.[22] Aktiivisten julistajien kuukausittaiseksi huipuksi ilmoitetaan vuonna 2015 yli 8,2 miljoonaa, ja heitä oli 240 maassa. Julistajat raportoivat saarnaamistyötä kautta maailman 1933473968 tuntia. He johtivat keskimäärin 9708968:aa maksutonta raamatuntutkiskelua.[23]",['250000–300000'],How many new converts are there each year?,"Globally, there are 250,000–300,000 new converts each year. In 2014,",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: How many new converts are there each year?
English Context: Globally, there are 250,000–300,000 new converts each year. In 2014,",,1.5705180168151855
fi-validation-446,Minkä ikäisenä Martina Hingis alkoi pelaamaan tennistä?,Martina aloitti tennispallojen lyömisen jo kahden vuoden iässä ja neljän vanhana hän pelasi ensimmäisessä turnauksessaan. Vuonna 1993 Hingisistä tuli kaikkien aikojen nuorin Grand Slamin juniorisarjan voittaja hänen valloittaessaan 12-vuotiaana junioreiden kaksinpelikruunun Roland Garrosissa. Seuraavana vuonna hän puolusti mestaruuttaan menestyksekkäästi ja voitti myös Wimbledonissa. Hingis oli jo tällöin maailman junioriykkönen.,['kahden vuoden'],At what age did Martina Hingis start playing tennis?,Martina started playing tennis at the age of two and began competing in singles by the age of four. In her first tournament as a professional at the age of 1,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: At what age did Martina Hingis start playing tennis?
English Context: Martina started playing tennis at the age of two and began competing in singles by the age of four. In her first tournament as a professional at the age of 1",,1.553846836090088
fi-validation-265,Mikä oli Väinö Riikkilän ensimmäinen kirja?,"Ensimmäinen kirja Pertsa ja Kilu valmistui 1948, mutta se ilmestyi vasta 1951. Kuuden Pertsa ja Kilu -kirjan kasvutarina on poikien siirtyminen kodista aivan sananmukaisestikin avarimmille vesille, ja haaveilu merimieheksi ryhtymisestä korvautui veneen hankkimisella ja ylipäätään vastuunotolla. 1970-luvulla Pertsa ja Kilu -kirjoista tehtiin Vili Auvisen ohjaama televisiosarja. Vuonna 2000 Taavi Vartia teki uuden televisiosarjan Pertsasta ja Kilusta, mutta se ei perustunut Riikkilän teksteihin.",['Pertsa ja Kilu'],What was Väinö Riikkilä's first book?,The first book of Pertsa and Kilu was completed in 1948 but did not see print until 1951. During,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What was Väinö Riikkilä's first book?
English Context: The first book of Pertsa and Kilu was completed in 1948 but did not see print until 1951. During",,1.5716793537139893
fi-validation-213,Mistä sana algoritmi tulee?,Sana algoritmi tulee persialaisen matemaatikon ja tähtitieteilijän Muhammed ibn-Musa al-Khwarizmin nimestä.,['persialaisen matemaatikon ja tähtitieteilijän Muhammed ibn-Musa al-Khwarizmin nimestä'],What is the origin of the word algorithm?,The word algorithm originates from the Persian mathematician and astronomer Muhammad ibn Musa al-Khwarizmi's name.,The word algorithm is derived from the name of,[SP_Extract_Error_LRL_A],,,,"English Question: What is the origin of the word algorithm?
English Context: The word algorithm originates from the Persian mathematician and astronomer Muhammad ibn Musa al-Khwarizmi's name.
English Answer: The word algorithm is derived from the name of",,1.5189135074615479
fi-validation-324,Milloin maalaisliitto perustettiin?,"Suomen Keskusta (yleiskielessä keskusta,[1] lyhenne Kesk.,[2] ) on suomalainen puolue. Vuonna 1906 perustetun puolueen nimenä oli Maalaisliitto (lyh. ML) vuoteen 1964 asti ja sen jälkeen Keskustapuolue vuoteen 1988 asti, jolloin otettiin käyttöön nykyinen nimi.",['1906'],When was the Rural League founded?,The Finnish Center Party (Swedish: Suomen Keskusta; short name Kesk.) is a social-democratic political party in Finland. It was founded in 190,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the Rural League founded?
English Context: The Finnish Center Party (Swedish: Suomen Keskusta; short name Kesk.) is a social-democratic political party in Finland. It was founded in 190",,1.5446093082427979
fi-validation-622,Mikä on Sisilian pinta-ala?,"

Sisilia (italiaksi ja sisiliaksi Sicilia) on Välimeren suurin saari Italiassa. Saaren koko on 25700 neliökilometriä, ja siellä asuu runsaat viisi miljoonaa ihmistä. Kapeimmillaan vain 3,3 kilometrin levyinen Messinansalmi erottaa Sisilian Apenniinien niemimaasta.[1] Saari lähisaarineen muodostaa Sisilian hallinnollisen alueen, joka on jaettu yhdeksään maakuntatason alueeseen.",['25700 neliökilometriä'],What is the name of the Sicilian region?,Sisilia (italianiin ja sisiliaan Sisilia) on Välimeren suurin saari Italiaassa. Saaren koko on 2570,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the name of the Sicilian region?
English Context: Sisilia (italianiin ja sisiliaan Sisilia) on Välimeren suurin saari Italiaassa. Saaren koko on 2570",,1.5494661331176758
