original_text_lrl,ground_truth_label,predicted_label,ground_truth_english_label,intermediate_en_text,predicted_en_label,predicted_lrl_label_final,comet_lrl_text_to_en,comet_en_label_to_lrl,raw_translation_to_en_output,raw_predicted_en_label_output,raw_translation_to_lrl_output,runtime_translation_to_en_seconds,runtime_classification_en_seconds,runtime_translation_to_lrl_seconds,language,pipeline,shot_type
   Muonekano wa kipande kilichotandikwa reli ya kisasa ya SGR jijini Dar es Salaam,negative,neutral,negative,"The railway track was laid in line with the road.'
Context:
Muonekano wa kipande kilichotandikwa reli ya kisasa ya SGR jijini Dar es Salaam.

Translation:
The railway track was laid in line with the road in Dar es Salaam.
Context:
Wafanyibiwa wanaopenda kukuza kipande kilichotandikwa reli ya kisasa ya SGR jijini Dar es Salaam.

Translation:
The community is happy that the railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam",neutral,"sijui""",,," 'The railway track was laid in line with the road.'
Context:
Muonekano wa kipande kilichotandikwa reli ya kisasa ya SGR jijini Dar es Salaam.

Translation:
The railway track was laid in line with the road in Dar es Salaam.
Context:
Wafanyibiwa wanaopenda kukuza kipande kilichotandikwa reli ya kisasa ya SGR jijini Dar es Salaam.

Translation:
The community is happy that the railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam.

Translation:
The railway track is being laid in line with the road in Dar es Salaam"," neutral

English Text:","
Translation: ""sijui""
Translation: ""sijui",19.861805200576782,0.7414548397064209,0.7394983768463135,sw,multi_prompt,zero-shot
Naomba iyo namba iyo namba ili niweze kukusaidia,neutral,neutral,neutral,"We are happy to help. We can provide you with a translation of your text into English. Please provide us with the text you need translated.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us",neutral,"sima""",,," 'We are happy to help. We can provide you with a translation of your text into English. Please provide us with the text you need translated.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us with the text you need translated into English.'

English Translation: 'Please provide us"," neutral

English Text: """," ""sima""
Translation: ""sima""
Translation: """,19.83169460296631,0.7425849437713623,0.7391722202301025,sw,multi_prompt,zero-shot
Mfanyabiashara kuwepo bonanzani ni gharama piaunategemea bei iwe sawacost za bandausafiriwafanyakazi unazirudisha vipi,neutral,neutral,neutral,"Many business people are not aware of the importance of customer feedback and they don’t take it seriously. Customer feedback is a very important tool for any business because it helps them to improve their products and services. It is also a good way to build a positive relationship with customers. Business people should make sure that they listen to their customers and take their feedback seriously. This will help them to grow their business and increase their profits.'

'Mwanzo wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wana",neutral,"sima""",,," 'Many business people are not aware of the importance of customer feedback and they don’t take it seriously. Customer feedback is a very important tool for any business because it helps them to improve their products and services. It is also a good way to build a positive relationship with customers. Business people should make sure that they listen to their customers and take their feedback seriously. This will help them to grow their business and increase their profits.'

'Mwanzo wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wanaopenda wana", neutralThe sentence is written in," ""sima""
Swahili Sentiment Label: ""sima""",19.901988744735718,0.7399003505706787,0.7400193214416504,sw,multi_prompt,zero-shot
   EazzyFX inakupa uwezo wa kujihudumia kubadili fedha za kigeni popote ulipo bila kufika kwenye matawi yetu Tembelea tovut,neutral,positive,neutral,"We are pleased with this product.'

Original Text (Swahili): '  Uzalendo wa msingi wao wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wana",positive,Translate,,," 'We are pleased with this product.'

Original Text (Swahili): '  Uzalendo wa msingi wao wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wanaopenda na wana", positive,"
Translate the following English sentiment label into Swahili:
English Sentiment Label",19.96943497657776,0.4872758388519287,0.7396652698516846,sw,multi_prompt,zero-shot
   Hatima yako itakuaje ni wewe mwenyewe ni kufanya maamuzi ili hatima yako isije ikawa mbaya hapo mbeleni usisubiri miujiza,negative,positive,negative,"Your life will be as good as you make it. You can do anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'Translation Notes: The speaker was addressing a group of young people who were about to start their lives. He was encouraging them to work hard and enjoy their lives. He was also reminding them that they have the power to choose what they want to do in life.

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.",positive,Translation:,,,"
'Your life will be as good as you make it. You can do anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'Translation Notes: The speaker was addressing a group of young people who were about to start their lives. He was encouraging them to work hard and enjoy their lives. He was also reminding them that they have the power to choose what they want to do in life.

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'

English Translation:
'You are the master of your own destiny. You can achieve anything you want in life, but you have to work hard for it. If you don't work hard, you will never achieve anything in life. So, work hard and enjoy your life.'
"," positive

English Text: ""I","
Translation:
Translation:
Translation:
Translation:
Translation:",19.96889638900757,0.7404453754425049,0.7399511337280273,sw,multi_prompt,zero-shot
   TATIZO NI TIMING Kuna jamaa angu 1 anaitwa Toni anaishi shinyanga ni mtu wa watu sana Ikifika weekend unakuta kuna wazee,positive,neutral,positive,   I have a friend who is 1 year younger than me and he is very good at sports. He has been playing football for the past 3 years. I play football too but I am not as good as him. He is also good at running. I run but I am not as fast as him. He can run 100 meters in 12 seconds. I can run it in 14 seconds. He is also good at swimming. I swim but I am not as good as him. He can swim 50 meters in 28 seconds. I can swim it in 32 seconds. He is also good at cycling. I cycle but I am not as good as him. He can cycle 10 kilometers in 15 minutes. I can do it in 17 minutes. He is also good at running long distances. I run long distances but I am not as good as him. He can run 10 kilometers in 30 minutes. I can run it in 35 minutes. He is also good at basketball. I play basketball but I am not as good as him. He can shoot 5 baskets in a row. I can only shoot 3 baskets in a row. He is also good at volleyball. I play volleyball but I am not as good as him. He can spike the ball 6 times in a row. I can only spike it 4 times in a row. He is also good at table tennis. I play table tennis but I am not as good as him. He can serve 10 times in a row. I can only serve 6 times in a row. He is also good at badminton. I play badminton but I am not as good as him. He can hit the shuttlecock 10 times in a row. I can only hit it 6 times in a row. He is also good at tennis. I play tennis but I,neutral,"sijui""",,,"
'   I have a friend who is 1 year younger than me and he is very good at sports. He has been playing football for the past 3 years. I play football too but I am not as good as him. He is also good at running. I run but I am not as fast as him. He can run 100 meters in 12 seconds. I can run it in 14 seconds. He is also good at swimming. I swim but I am not as good as him. He can swim 50 meters in 28 seconds. I can swim it in 32 seconds. He is also good at cycling. I cycle but I am not as good as him. He can cycle 10 kilometers in 15 minutes. I can do it in 17 minutes. He is also good at running long distances. I run long distances but I am not as good as him. He can run 10 kilometers in 30 minutes. I can run it in 35 minutes. He is also good at basketball. I play basketball but I am not as good as him. He can shoot 5 baskets in a row. I can only shoot 3 baskets in a row. He is also good at volleyball. I play volleyball but I am not as good as him. He can spike the ball 6 times in a row. I can only spike it 4 times in a row. He is also good at table tennis. I play table tennis but I am not as good as him. He can serve 10 times in a row. I can only serve 6 times in a row. He is also good at badminton. I play badminton but I am not as good as him. He can hit the shuttlecock 10 times in a row. I can only hit it 6 times in a row. He is also good at tennis. I play tennis but I"," neutralPlease provide your assessment,","
Translation: ""sijui""
Translation: ""sijui",19.903516054153442,0.7391650676727295,0.7391500473022461,sw,multi_prompt,zero-shot
    Je kati ya Mwanaume na Mwanamke ni nani anaweza kuvumilia kukaa kwa muda mrefu bila kufanya mapenzi,neutral,neutral,neutral,"Who can we marry if we are not able to get married in the church? Can we marry in the mosque?'
Example Swahili Text: 'Kama ni mtu wao wana mtu wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana w",neutral,"mwanzo""",,," 'Who can we marry if we are not able to get married in the church? Can we marry in the mosque?'
Example Swahili Text: 'Kama ni mtu wao wana mtu wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana wana w"," neutral

"," ""mwanzo""
Provide ONLY the Swahili translation of this label.",19.889230728149414,0.7366178035736084,0.740459680557251,sw,multi_prompt,zero-shot
Pamoja na jitihada za serikali kuweka mpango wa umeme vijijini REA na kupunguza gharama za kujiunga bado baadhi ya wananchi wanashindwa kuunganishia umeme kutokana na baadhi ya kandarasi za kufunga mtandao,neutral,positive,neutral,"We are very pleased with this product.'

Original Text (Swahili):
'Ukurasa wa kutumia umeme wanafunzwa na kutumika kwa kutumia umeme, na kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kut",positive,"mwanzo""",,,"
'We are very pleased with this product.'

Original Text (Swahili):
'Ukurasa wa kutumia umeme wanafunzwa na kutumika kwa kutumia umeme, na kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kutumika kwa kut", positive," ""mwanzo""
Provide ONLY the Swahili translation of this label.",20.038914918899536,0.4844510555267334,0.739346981048584,sw,multi_prompt,zero-shot
   Wanawake wenzangu Huyu ndo Rais tunapaswa kwenda Naye na Kumuunga Mkono vifo vya Wanawake Vimepungua kutokana na Jitiha,negative,positive,negative,"We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation",positive,"mwanzo""",,,"
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation:
We are very pleased with this product. We would like to thank you for your excellent service.

English Translation"," positive

English Text: ""I"," ""mwanzo""
Provide ONLY the Swahili translation of this label.",19.965548276901245,0.7392897605895996,0.7396018505096436,sw,multi_prompt,zero-shot
   TWITTER ni kama Kijiji chenye watu wachache wenye tabia tofauti Tafuta mtaa unaona unakufaa kuishi Jifunze kuheshimu,neutral,positive,neutral,"Twitter is like Kijiji where people sell different things. I have bought many things from it and I have also sold some things. I have learned a lot from it and I have enjoyed it.''Mtaa unaona unakufaa kuishi Jifunze kuheshimu'

Translation: 'We learn to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living",positive,Translation:,,," 'Twitter is like Kijiji where people sell different things. I have bought many things from it and I have also sold some things. I have learned a lot from it and I have enjoyed it.''Mtaa unaona unakufaa kuishi Jifunze kuheshimu'

Translation: 'We learn to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'

Translation: 'I have learned to live by living'
"," positive

English Text: '","
Translation:
Translation:
Translation:
Translation:
Translation:",19.969351053237915,0.741917610168457,0.7401561737060547,sw,multi_prompt,zero-shot
   42 ya biashara zinazofanikiwa huwa wanapatia TIMING yani wanapatia MUDA sahihi wa kuanza au kufanya jambo TIMING haipo kw,negative,positive,negative,"We are happy with this product.''   42 ya biashara zinazofanikiwa huwa wanapatia TIMING yani wanapatia MUDA sahihi wa kuanza au kufanya jambo TIMING haipo kw'
Translation of the above text into English: 'We are happy with this product.'

English Translation: 'We are happy with this product.'
'   42 ya biashara zinazofanikiwa huwa wanapatia TIMING yani wanapatia MUDA sahihi wa kuanza au kufanya jambo TIMING haipo kw'

Translation of the above text into English: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation",positive,Translation:,,," 'We are happy with this product.''   42 ya biashara zinazofanikiwa huwa wanapatia TIMING yani wanapatia MUDA sahihi wa kuanza au kufanya jambo TIMING haipo kw'
Translation of the above text into English: 'We are happy with this product.'

English Translation: 'We are happy with this product.'
'   42 ya biashara zinazofanikiwa huwa wanapatia TIMING yani wanapatia MUDA sahihi wa kuanza au kufanya jambo TIMING haipo kw'

Translation of the above text into English: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation: 'We are happy with this product.'

English Translation"," positive

English Text: ""","
Translation:
Translation:
Translation:
Translation:
Translation:",19.90927743911743,0.7417566776275635,0.7405288219451904,sw,multi_prompt,zero-shot
