id,text,ground_truth_entities,predicted_entities,runtime_seconds,language,model_name,shot_type,prompt_language,temperature_used,top_p_used,top_k_used,max_tokens_used,repetition_penalty_used,do_sample_used,raw_output
558,Rais wa Kenya Uhuru Kenyatta alisema Jumatano kwamba watu waliorekodiwa kwa video wakihepa kutoka karantini jijini Nairobi watakamatwa na kurejeshwa kwa karantini ili wamalize mda wao waliotakiwa kujitenga .,"[{'text': 'Kenya', 'type': 'LOC'}, {'text': 'Uhuru Kenyatta', 'type': 'PER'}, {'text': 'Jumatano', 'type': 'DATE'}, {'text': 'Nairobi', 'type': 'LOC'}]","[{'text': 'Uhuru Kenyatta', 'type': 'PER'}, {'text': 'Nairobi', 'type': 'LOC'}, {'text': 'Jumatano', 'type': 'DATE'}, {'text': '(Hakikisha kama hayo jina la jumuiya yanayofaa)', 'type': 'ORG'}, {'text': '(NO_ORGANIZATION_FOUND)', 'type': 'ORG'}]",6.92659592628479,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Uhuru Kenyatta] [LOC: Nairobi] [DATE: Jumatano] [ORG: (Hakikisha kama hayo jina la jumuiya yanayofaa)] ```plaintext
Huluki: [PER: Uhuru Kenyatta] [LOC: Nairobi] [DATE: Jumatano] [ORG: (NO_ORGANIZATION_FOUND)]
``` 

Kuna kusaidia, jina la jumuiya la kawaida kuhusu jumuiya ya kijamii au kijamii zinazotolewa kwenye maandishi hilo inahitaji kuwa na mistari mipya au nafasi. Kwa hiyo, jumuiya h"
595,"Zimbabwe Nchini Zimbabwe wafanyabiashara katika maduka ya reja reja , wamekubaliana kupunguza kabisa bei ya bidhaa muhimu ili kuwasaidia watu , nchi hiyo inapopitia wakati mgumu zaidi wa kiuchumi kutokana na maambukizi ya virusi vya Corona .","[{'text': 'Zimbabwe', 'type': 'LOC'}, {'text': 'Zimbabwe', 'type': 'LOC'}]","[{'text': 'Zimbabwe', 'type': 'LOC'}, {'text': 'Zimbabwe', 'type': 'ORG'}, {'text': 'virusi vya Corona', 'type': 'ORG'}, {'text': 'wakati mgumu zaidi wa kiuchumi', 'type': 'DATE'}]",6.846723794937134,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[LOC: Zimbabwe] [ORG: Zimbabwe] [ORG: virusi vya Corona] [DATE: wakati mgumu zaidi wa kiuchumi] [AINA: Kabisa bei ya bidhaa muhimu]
Maandishi ya Huluki: [LOC: Zimbabwe] [ORG: Zimbabwe] [ORG: virusi vya Corona] [DATE: wakati mgumu zaidi wa kiuchumi] [AINA: Kabisa bei ya bidhaa muhimu] ```sw
Maandishi ya Huluki: [LOC: Zimbabwe] [ORG: Zimbabwe] [ORG: virusi vya Corona] [DATE: wakati mgumu zaidi wa kiuchumi] [AINA: Kabisa"
422,"Nyota huyo mara 18 wa mchezo wa basketiboli , anatambuliwa sana kama mmoja wa wachezaji wazuri sana wa mchezo huo duniani .",[],[],7.1795814037323,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Mfano wa jibu hili ni sahihi kama hakuna huluki zilizopatikana katika maandishi yake. Maandishi yote yanaweza kubadilika kama vile:

Maandishi (Kiswahili): 'Nyota huyo mara 18 wa mchezo wa basketiboli, anatambuliwa sana kama mmoja wa wachezaji wazuri sana wa mchezo huo duniani.'

Huluki: [NO_ENTITIES_FOUND] Jukumu lako ni kutambua huluki zilizo na majina katika maandishi yafuatayo ya Kiswahili."
209,Walikuwa wamekwama ndani ya jengo hilo lililoanguka kwa masaa 28 .,[],[],4.647213697433472,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Maandishi ya Huluki: [NO_ENTITIES_FOUND] Maandishi ya Huluki: [NO_ENTITIES_FOUND] 

Kuna kujadili kwa kujadiliano! Hapa ni njia ya kufuatilia huluki zinazotolewa katika maandishi yafuatayo ya Kiswahili. Kama una matokeo zaidi ya kuwasiliana, tafadhali kusaidia."
165,"“ Ukweli ni kuwa nimekuwa kwa muda mrefu nikimwambia H – hivyo ndivyo ninavyomwita — haitoshi kuwa utanusurika katika jambo , hiyo siyo maana ya maisha .",[],[],7.0919411182403564,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND] Maandishi (Kiswahili): ""Ukweli ni kuwa nimekuwa kwa muda mrefu nikimwambia H - hivyo ndivyo ninavyomwita — haitoshi kuwa utanusurika katika jambo , hiyo siyo maana ya maisha .""

Huluki: [NO_ENTITIES_FOUND] 

Kwa kutosha, hakuna majina ya huluki zinazotolewa katika maandishi hili. Hii inaweza kubadilika kama:

[NO_ENTITIES_FOUND] 

Kwa sababu maandishi hili inaweza kuwa kufanyika kwenye uj"
137,""""""""" Tutaendelea na vuguvugu letu , na uasi wetu , katika mapinduzi yetu ya kuwaondoa wezi wa mali waliolitumbukiza taifa hili katika janga la kiuchumi .",[],[],7.190524101257324,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Maandishi (Kiswahili): 'Nchi za Afrika zinazotumia teknolojia ya kibinafsi kwa kujenga uhusiano wa serikali.'\n\nHuluki: [ORG: teknolojia ya kibinafsi] [LOC: Nchi za Afrika] [ORG: serikali]
Maandishi (Kiswahili): 'Mungu alimwachukua Mungu aliyejulikana kwenye jirani la Dar es Salaam.'\n\nHuluki: [PER: Mungu] [LOC: Dar es Salaam] [PER: Mungu]
Maand"
195,"“ Vyombo vya habari vinajukumu muhimu katika kuanzisha mijadala ya umma , ” Ubalozi wa Ireland uliandika , na kusema imesikitishwa na uamuzi wa wiki hii kusitisha kwa muda chapisho la The Citizen .","[{'text': 'Ireland', 'type': 'LOC'}, {'text': 'The Citizen', 'type': 'ORG'}]","[{'text': 'Ubalozi wa Ireland', 'type': 'PER'}, {'text': 'The Citizen', 'type': 'ORG'}, {'text': 'hali ya sasa', 'type': 'DATE'}]",6.699613809585571,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Ubalozi wa Ireland] [ORG: The Citizen] [DATE: hali ya sasa] [AINA: Mjadala ya umma]\n
Huluki: [PER: Ubalozi wa Ireland] [ORG: The Citizen] [AINA: Mjadala ya umma]
Kuna kufikiria kuwa kumbuka na kumiliki nafasi ya kutosha kwa kawaida kwa kila mistari kama ""hali ya sasa"" na ""kwa muda chapisho"". Hii inaweza kubadilika kama vile:
Huluki: [PER: Ubalozi wa Ireland] [ORG: The Citizen] [AINA: Mjadala"
76,"2 katikati ya siku ya mauzo , wakati kile cha Paris CAC - 40 kilikuwa chini wakati wa mauzo kwa asilimia 1 .","[{'text': 'Paris', 'type': 'LOC'}]",[],6.786092281341553,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Mfano wa jibu hili ni sahihi kama hakuna huluki zilizopatikana katika maandishi yake. Maandishi yote yanaweza kubadilika kama vile:

Maandishi (Kiswahili): '2 katikati ya siku ya mauzo, wakati kile cha Paris CAC-40 kilikuwa chini wakati wa mauzo kwa asilimia 1.'

Huluki: [NO_ENTITIES_FOUND]

Kwa hiyo, maandishi yake yanaweza kubadilika kama vile:

Maandishi (Kiswahili): '2 katikati ya s"
176,Serikali ya Japan inasema majaribio ya Jumatatu ya makobora yaliyofanywa na Korea kaskazini ni tishio kwa amani na usalama wa Japan na kanda nzima .,"[{'text': 'Japan', 'type': 'LOC'}, {'text': 'Jumatatu', 'type': 'DATE'}, {'text': 'Korea kaskazini', 'type': 'LOC'}, {'text': 'Japan', 'type': 'LOC'}]","[{'text': 'Serikali ya Japan', 'type': 'PER'}, {'text': 'Japan, Korea kaskazini', 'type': 'LOC'}, {'text': 'Jumatatu ya makobora', 'type': 'DATE'}]",6.671761989593506,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Serikali ya Japan] [LOC: Japan, Korea kaskazini] [DATE: Jumatatu ya makobora] ```sw
Huluki: [PER: Serikali ya Japan] [LOC: Japan, Korea kaskazini] [DATE: Jumatatu ya makobora]
```sw

Kuna kujadili kwa kujitahidi kwa kawaida, kila huluki kuchukua nafasi ya kujibu kama:

- **PER (Person)**: Hakuna jina la mwisho ambayo ni huluki.
- **ORG (Organization)**: Hakuna jina la ufanisi ambayo ni huluki.
- **LOC (Location)**"
602,"Katika taarifa ya Pamoja , magavana hao wamesema kwamba hatua ya kufunga shule hizo inatokana na hatari kubwa iliyopo ya maambukizi , na kwamba Watoto waliokuwa katika shule hizo watarudishwa kwa wazazi wao .",[],[],6.871956825256348,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Mfano hili inaweza kuwa kama:

Maandishi (Kiswahili): 'Hatua ya kufunga shule hao inatokana na hatari kubwa iliyopo ya maambukizi, na kwamba Watoto waliokuwa katika shule hao watarudishwa kwa wazazi wao.'
Huluki: [NO_ENTITIES_FOUND]

Kwa hiyo, maandishi yako inaweza kuwa kama:

Maandishi (Kiswahili): 'Katika taarifa ya Pamoja, magavana hao wamesema kwamba hatua ya kufunga shule hao inatokana na"
539,Ninadhani Iran wanataka kufikia katika mazungumzo na wanauwezo mkubwa .,"[{'text': 'Iran', 'type': 'LOC'}]","[{'text': 'Iran', 'type': 'LOC'}, {'text': 'mazungumzo', 'type': 'ORG'}, {'text': 'wanauwezo mkubwa', 'type': 'PER'}]",6.9036760330200195,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[LOC: Iran] [ORG: mazungumzo] [PER: wanauwezo mkubwa] \n
Huluki: [LOC: Iran] [ORG: mazungumzo] [PER: wanauwezo mkubwa] 

Maelezo rasilimali:
- ""Iran"" ni jina la jamii ambalo ni huluki ya LOC (Location).
- ""mazungumzo"" ni majina ya jamii ambalo ni huluki ya ORG (Organization).
- ""wanauwezo mkubwa"" ni majina ya mtu ambalo ni huluki ya PER (Person). 

Ikiwa huluki zinazotumiwa kama nini, t"
493,"” Vyanzo vya habari : Mahojiano ya waandishi wa VOA ; Nicholas Cull , The Decline and Fall of the United States Information Agency : American Public Diplomacy , 1989 - 2001 , 2008 ; Alan L .","[{'text': 'VOA', 'type': 'ORG'}, {'text': 'Nicholas Cull', 'type': 'PER'}, {'text': 'United States Information Agency', 'type': 'ORG'}, {'text': 'American Public Diplomacy', 'type': 'ORG'}, {'text': '1989', 'type': 'DATE'}, {'text': '2001', 'type': 'DATE'}, {'text': '2008', 'type': 'DATE'}, {'text': 'Alan L', 'type': 'PER'}]",[],6.754476547241211,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Mfano wa jibu hili ni sahihi kama hakuna huluki zilizopatikana katika maandishi yake. Maandishi yote yanaweza kubadilika kama vile:

Maandishi (Kiswahili): ""Vyanzo vya habari: Mahojiano ya waandishi wa VOA; Nicholas Cull, The Decline and Fall of the United States Information Agency: American Public Diplomacy, 1989 - 2001, 2008; Alan L.""

Huluki: [NO_ENTITIES_FOUND]

Kwa hiyo, maandishi yako yanaweza kubadilika kama"
70,"“ Nilikuwa na hofu kusali katika hali kama hiyo , lakini kama Muislam , niwajibu wangu kutekeleza ibada ya Eid kwa jamaa kama njia ya kumshukuru Allah , ” mmoja wa wale waliohudhuria ibada hiyo aliiambia AFP .","[{'text': 'AFP', 'type': 'ORG'}]",[],7.116811275482178,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Mfano hili inaweza kuwa kama iliyokuwa, kwa sababu humu maandishi yake, huluki zilizo pamoja kwenye maandishi hili zinazofaa. Maandishi yake zinaelezea kujifunza kazi ya ibada ya Eid kwa wale wanaohudhudia, lakini huluki zinazotumika kama kutoa maoni ya majina au mji. Kwa hivyo, kuna kufuata kazi ya ibada kama neno la maandishi, lakini huluki zinazotumika kama kutoa ma"
564,Maombi maalum yalifanyika kuombea taifa hilo dhidi ya janga la Corona .,[],[],6.62315821647644,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Maombi maalum yalifanyika kuombea taifa hilo dhidi ya janga la Corona ni maandishi yanayofanikiwa kwa kawaida kwa kutosha na kawaida. Hili ni maandishi ya mazingira na sifa ambazo bado hupatikana katika huluki zinazohitaji. Kwa hiyo, kuna huluki zilizo pamoja na maandishi yake kama:

[NO_ENTITIES_FOUND]

Ikiwa unahitaji kufanya matokeo yako kwa ajili ya kutumia huluki, tafadhali ujumla matoke"
462,” “ VOA si chombo cha utangazaji cha serikali ya Marekani kama ilivyo TV katika nchi zenye utawala wa kiimla ambazo zinatakiwa kuonyesha malengo ya sera za mambo ya nje au misingi ya nchi husika .,"[{'text': 'VOA', 'type': 'ORG'}, {'text': 'Marekani', 'type': 'LOC'}]","[{'text': 'VOA', 'type': 'ORG'}, {'text': 'nchi zenye utawala wa kiimla', 'type': 'LOC'}, {'text': 'serikali ya Marekani', 'type': 'ORG'}]",6.794219970703125,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[ORG: VOA] [LOC: nchi zenye utawala wa kiimla] [ORG: serikali ya Marekani] [AINA: utangazaji cha serikali] ```sw
Huluki: [ORG: VOA] [LOC: nchi zenye utawala wa kiimla] [ORG: serikali ya Marekani] [AINA: utangazaji cha serikali]
```

Kuna kujadili kwa kutosha, nimekuwa na tatu huluki zilizo na maeneo katika maandishi yake. Hii ni kujadili wa matokeo yako ya kutambua huluki zilizo"
81,"Masoko ya hisa ya Hong Kong , Seoul , Shanghai na Taipei yalipata hasara kubwa .","[{'text': 'Hong Kong', 'type': 'LOC'}, {'text': 'Seoul', 'type': 'LOC'}, {'text': 'Shanghai', 'type': 'LOC'}, {'text': 'Taipei', 'type': 'LOC'}]","[{'text': 'Hong Kong', 'type': 'LOC'}, {'text': 'Seoul', 'type': 'LOC'}, {'text': 'Shanghai', 'type': 'LOC'}, {'text': 'Taipei', 'type': 'LOC'}]",5.792009592056274,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[LOC: Hong Kong] [LOC: Seoul] [LOC: Shanghai] [LOC: Taipei] ```sw
Huluki: [LOC: Hong Kong] [LOC: Seoul] [LOC: Shanghai] [LOC: Taipei]
``` 

Kuna namba za mrefu zaidi ya huluki zitakuwa kama:

- **Hong Kong** - LOC (Location)
- **Seoul** - LOC (Location)
- **Shanghai** - LOC (Location)
- **Taipei** - LOC (Location) 

Kwa hivyo, huluki zitajibu kama ilikuwa kuhusu."
404,"Vurugu hizo nchini Afrika Kusini zilionekana kupungua Alhamisi , wakati polisi wa kulinda doria walikuwa wamepelekwa kufanya ulinzi mkali katika miji hiyo .","[{'text': 'Afrika Kusini', 'type': 'LOC'}, {'text': 'Alhamisi', 'type': 'DATE'}]","[{'text': 'Afrika Kusini', 'type': 'LOC'}, {'text': 'Alhamisi', 'type': 'DATE'}, {'text': 'polisi wa kulinda doria', 'type': 'ORG'}]",5.63694953918457,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[LOC: Afrika Kusini] [DATE: Alhamisi] [ORG: polisi wa kulinda doria]\n
```sw
Maandishi (Kiswahili): 'Vurugu hizo nchini Afrika Kusini zilionekana kupungua Alhamisi, wakati polisi wa kulinda doria walikuwa wamepelekwa kufanya ulinzi mkali katika miji hiyo.'

Huluki: [LOC: Afrika Kusini] [DATE: Alhamisi] [ORG: polisi wa kulinda doria]
```"
304,Michuano hiyo iiliendelea kwa mwezi mmoja tangu tarehe 7 mwezi Juni na ilishirikisha timu 24 kwenye fainali .,"[{'text': '7 mwezi Juni', 'type': 'DATE'}]","[{'text': 'tarehe 7 mwezi Juni', 'type': 'DATE'}, {'text': 'Michuano', 'type': 'PER'}, {'text': 'timu 24', 'type': 'ORG'}]",6.831555128097534,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[DATE: tarehe 7 mwezi Juni] [PER: Michuano] [ORG: timu 24] ```sw
Huluki: [DATE: tarehe 7 mwezi Juni] [PER: Michuano] [ORG: timu 24]
```sw

Kuna kujadili kwa kutosha kwa sababu ""Michuano"" na ""timu 24"" hufanya maandishi ya maelezo ya mawazo, lakini hutokea kama huluki zinazohitaji kulingana na maandishi yafuatayo ya Kiswahili. Hii ni njia ya kujadiliana kwa k"
6,Tusikose Subira .,[],[],6.741790771484375,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]

Maandishi (Kiswahili): 'Mungu alimkataa Mwana Wangu katika Dar es Salaam.'\n\nHuluki: [PER: Mwana Wangu] [LOC: Dar es Salaam] ```sw
Maandishi (Kiswahili): 'Tusikose Subira.'

Huluki: [NO_ENTITIES_FOUND]

Maandishi (Kiswahili): 'Mungu alimkataa Mwana Wangu katika Dar es Salaam.'

Huluki: [PER: Mwana Wangu] [LOC: Dar es Salaam]
``` 

Kuna kujadili kwa kutosha kwa sab"
426,- Imetayarishwa na mwandishi wetu Kennes Bwire Washington DC,"[{'text': 'Kennes Bwire', 'type': 'PER'}, {'text': 'Washington DC', 'type': 'LOC'}]","[{'text': 'Kennes Bwire', 'type': 'PER'}, {'text': 'Washington DC', 'type': 'LOC'}]",3.233799934387207,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Kennes Bwire] [LOC: Washington DC] ```sw
Huluki: [PER: Kennes Bwire] [LOC: Washington DC]
```

Kuna kujadili kwa kutosha! Hakikisha kuongeza kila huluki zilizo kubadiliana na maandishi yako."
369,"Na nilitaka kujua anasimamishwa na kiti bila kujadiliwa , inatuchafua kama taifa .",[],[],6.676852464675903,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]

Maandishi (Kiswahili): 'Mungu alimwachukua mazingira kwa jeshi la Mungu katika dini ya Katoliki.'\n\nHuluki: [PER: Mungu] [ORG: Jeshi la Mungu] [DATE: (No date mentioned)]\n\nMaandishi (Kiswahili): 'John Mbingo alikuwa na uwezo wa kufanya mazingira kwenye Kenya.'\n\nHuluki: [PER: John Mbingo] [LOC: Kenya] ```plaintext
Maandishi (Kiswahili): 'Na nilitaka kujua anas"
432,Lina historia ambayo inaanzia tangu vita vya pili vya dunia na ina mamlaka kutoka katika bunge kuripoti habari kwa kina bila ya kuelemea upande wowote .,[],[],3.7121026515960693,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Mfano wa jibu hili ni sahihi kama hakuna huluki zilizopatikana katika maandishi yake. Maandishi yoyote yanaweza kuwa kufuata kama [NO_ENTITIES_FOUND]. Hii ni kazi za kujadili kama vile:

[NO_ENTITIES_FOUND]"
540,Na ninataka kusema hivyo pia upande wa Korea Kaskazini .,"[{'text': 'Korea Kaskazini', 'type': 'LOC'}]","[{'text': 'Korea Kaskazini', 'type': 'LOC'}]",3.306478261947632,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[LOC: Korea Kaskazini] ```sw
Maandishi (Kiswahili): 'Na ninataka kusema hivyo pia upande wa Korea Kaskazini.'

Huluki: [LOC: Korea Kaskazini]
```
Kila moja ya huluki zinafsiwa kwenye muundo."
579,"Uganda Uganda imeongeza idadi ya watu ambao wameambukizwa virusi vya Corona , kutoka 56 hadi 61 , kulingana na takwimu za Jumatano .","[{'text': 'Uganda Uganda', 'type': 'LOC'}, {'text': 'Jumatano', 'type': 'DATE'}]",[],6.5080108642578125,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Uganda] [DATE: Jumatano] [ORG: virusi vya Corona] [NO_ENTITIES_FOUND] (Iliyofaa)
Maandishi (Kiswahili): 'Uganda Uganda imeongeza idadi ya watu ambao wameambukizwa virusi vya Corona , kutoka 56 hadi 61 , kulingana na takwimu za Jumatano .'

Huluki: [PER: Uganda] [DATE: Jumatano] [ORG: virusi vya Corona] [NO_ENTITIES_FOUND] (Iliyofaa) 

(Iliyofaa: Kwa sababu ""Uganda"" ni jina la jamii la Uganda,"
238,"Inakuaje walijua hadi mahali alikuwa amekaa wakati wa mkutano , wakaingia moja kwa moja na kumuua ? ” ameuliza Issa Misango , mkaazi wa Butembo .","[{'text': 'Issa Misango', 'type': 'PER'}, {'text': 'Butembo', 'type': 'LOC'}]",[],6.275484323501587,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Issa Misango] [LOC: Butembo] [ORG: Wakati wa mkutano] [DATE: Hadi mahali alikuwa amekaa wakati wa mkutano] [NO_ENTITIES_FOUND] (Juhudisho: Hutokea kwenye maeneo ya kufuatilia, kwa sababu hutokea kwenye maeneo ya kufuatilia kwa ajili ya kutumia nafasi ya kutosha kwa kawaida)
Maandishi ya huluki: [PER: Issa Misango] [LOC: Butembo] [ORG: Wakati wa mkutano] [NO_ENTITIES_FOUND] (Juhudisho:"
570,Shughuli katika sehemu hiyo zimekuwa zimefungwa kwa mda wa wiki mbili .,[],[],6.699286222457886,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
Maandishi (Kiswahili) ni kipimo ambayo huluki zinazofaa zinazotumika kama msingi wa maandishi. Kwa hivyo, wengi wamezofaa kama huluki zilizo pia. Sisi ni kazi kubadilisha maandishi hii kama:

[NO_ENTITIES_FOUND]

Maana hili inasema bahariki huluki zilizo pia zinazofaa katika maandishi hii. Hii inaweza kuwa kama maandishi ya muda au ya mazingira ambazo huluki zinazotumika zinaz"
331,Mswada huo tayari umewasilishwa kwa kamati ya bunge ya katiba na sheria kwa hati ya dharura .,[],[],6.825011968612671,swa,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]

Mfano wa jibu zaidi (Kiswahili): 'Majumalipo hilo ulikuwa na muda ya kujifunza kwa Juma Kaseja na wakati wa kusoma kwenye kitabu zao zaidi ya 5 siku.'\n\nHuluki: [PER: Juma Kaseja] [ORG: Kitabu] ```plaintext
Mfano wa jibu zaidi (Kiswahili): 'Majumalipo hilo ulikuwa na muda ya kujifunza kwa Juma Kaseja na wakati wa kusoma kwenye kitabu zao z"
